"day","administrative_level_3","confirmed","confirmed_100k","confirmed_14","confirmed_14_100k","confirmed_male","confirmed_female","active","active_100k","recovered","deaths","population","downloaded","updated"
2020-06-27,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-28 21:50:39,"2020-06-28 06:52:26"
2020-06-27,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-06-28 21:50:39,"2020-06-28 06:52:27"
2020-06-27,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-06-28 21:50:39,"2020-06-28 06:52:27"
2020-06-27,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-28 21:50:39,"2020-06-28 06:52:28"
2020-06-27,"Šalčininkų r.",14,45.9,2,6.6,5,9,3,9.8,11,0,30520,2020-06-28 21:50:39,"2020-06-28 06:52:29"
2020-06-27,"Vilniaus r.",288,287.5,6,6,103,185,50,49.9,233,3,100158,2020-06-28 21:50:39,"2020-06-28 06:52:30"
2020-06-27,"Švenčionių r.",11,48,0,0,7,4,1,4.4,10,0,22932,2020-06-28 21:50:39,"2020-06-28 06:52:31"
2020-06-27,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-28 21:50:39,"2020-06-28 06:52:31"
2020-06-27,"Kėdainių r.",3,6.6,2,4.4,0,3,2,4.4,1,0,45285,2020-06-28 21:50:39,"2020-06-28 06:52:32"
2020-06-27,"Ukmergės r.",88,262.9,0,0,28,60,0,0,79,9,33471,2020-06-28 21:50:39,"2020-06-28 06:52:33"
2020-06-27,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-28 21:50:39,"2020-06-28 06:52:34"
2020-06-27,"Širvintų r.",19,126,3,19.9,11,8,12,79.6,6,0,15076,2020-06-28 21:50:39,"2020-06-28 06:52:35"
2020-06-27,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-06-28 21:50:39,"2020-06-28 06:52:35"
2020-06-27,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-28 21:50:39,"2020-06-28 06:52:36"
2020-06-27,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-28 21:50:39,"2020-06-28 06:52:37"
2020-06-27,"Tauragės r.",9,23.8,0,0,5,4,0,0,9,0,37805,2020-06-28 21:50:39,"2020-06-28 06:52:38"
2020-06-27,"Lazdijų r.",5,27.3,0,0,2,3,0,0,5,0,18331,2020-06-28 21:50:39,"2020-06-28 06:52:38"
2020-06-27,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-28 21:50:39,"2020-06-28 06:52:39"
2020-06-27,"Elektrėnų",7,29.2,0,0,2,5,3,12.5,4,0,23992,2020-06-28 21:50:39,"2020-06-28 06:52:40"
2020-06-27,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-28 21:50:39,"2020-06-28 06:52:41"
2020-06-27,"Mažeikių r.",7,13.7,0,0,4,3,0,0,6,1,51067,2020-06-28 21:50:39,"2020-06-28 06:52:41"
2020-06-27,"Ignalinos r.",5,34.6,0,0,1,4,0,0,5,0,14433,2020-06-28 21:50:39,"2020-06-28 06:52:42"
2020-06-27,"Telšių r.",11,28,0,0,6,5,1,2.5,8,2,39317,2020-06-28 21:50:39,"2020-06-28 06:52:43"
2020-06-27,"Plungės r.",8,24.3,0,0,5,3,1,3,7,0,32987,2020-06-28 21:50:39,"2020-06-28 06:52:44"
2020-06-27,"Kretingos r.",60,160.3,0,0,22,38,0,0,57,3,37427,2020-06-28 21:50:39,"2020-06-28 06:52:45"
2020-06-27,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-28 21:50:39,"2020-06-28 06:52:45"
2020-06-27,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-28 21:50:39,"2020-06-28 06:52:46"
2020-06-27,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-28 21:50:39,"2020-06-28 06:52:47"
2020-06-27,"Vilniaus m.",497,88.4,26,4.6,218,279,116,20.6,356,20,562030,2020-06-28 21:50:39,"2020-06-28 06:52:48"
2020-06-27,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-28 21:50:39,"2020-06-28 06:52:49"
2020-06-27,"Klaipėdos m.",278,186.4,1,0.7,93,185,11,7.4,249,18,149157,2020-06-28 21:50:39,"2020-06-28 06:52:50"
2020-06-27,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-28 21:50:39,"2020-06-28 06:52:51"
2020-06-27,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-28 21:50:39,"2020-06-28 06:52:51"
2020-06-27,"Panevėžio m.",22,25.6,0,0,13,9,1,1.2,20,1,85878,2020-06-28 21:50:39,"2020-06-28 06:52:52"
2020-06-27,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-28 21:50:39,"2020-06-28 06:52:53"
2020-06-27,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-28 21:50:39,"2020-06-28 06:52:53"
2020-06-27,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-28 21:50:39,"2020-06-28 06:52:53"
2020-06-27,"Kita",0,0,0,0,0,0,0,0,0,0,0,2020-06-28 21:50:39,"2020-06-28 06:55:54"
2020-06-28,"Utenos r.",6,16.1,0,0,3,3,1,2.7,5,0,37179,2020-06-29 14:00:04,"2020-06-29 06:52:08"
2020-06-28,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-06-29 14:00:04,"2020-06-29 06:52:09"
2020-06-28,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-06-29 14:00:04,"2020-06-29 06:52:10"
2020-06-28,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-06-29 14:00:04,"2020-06-29 06:52:11"
2020-06-28,"Jonavos r.",13,31.6,0,0,3,10,4,9.7,9,0,41163,2020-06-29 14:00:04,"2020-06-29 06:52:11"
2020-06-28,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-06-29 14:00:04,"2020-06-29 06:52:12"
2020-06-28,"Marijampolės",76,141.3,1,1.9,32,44,1,1.9,71,4,53772,2020-06-29 14:00:04,"2020-06-29 06:52:13"
2020-06-28,"Kauno m.",104,35.9,0,0,51,53,6,2.1,94,3,289380,2020-06-29 14:00:04,"2020-06-29 06:52:14"
2020-06-28,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-06-29 14:00:04,"2020-06-29 06:52:15"
2020-06-28,"Druskininkų",1,5.2,1,5.2,0,1,1,5.2,0,0,19109,2020-06-29 14:00:04,"2020-06-29 06:52:16"
2020-06-28,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-06-29 14:00:04,"2020-06-29 06:52:18"
2020-06-28,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-06-29 14:00:04,"2020-06-29 06:52:19"
2020-06-28,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-06-29 14:00:04,"2020-06-29 06:52:20"
2020-06-28,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-06-29 14:00:04,"2020-06-29 06:52:21"
2020-06-28,"Klaipėdos r.",59,98.1,0,0,27,32,1,1.7,54,4,60139,2020-06-29 14:00:04,"2020-06-29 06:52:22"
2020-06-28,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-06-29 14:00:04,"2020-06-29 06:52:22"
2020-06-28,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-06-29 14:00:04,"2020-06-29 06:52:23"
2020-06-28,"Molėtų r.",4,23.3,1,5.8,2,2,1,5.8,3,0,17153,2020-06-29 14:00:04,"2020-06-29 06:52:24"
2020-06-28,"Radviliškio r.",7,20,3,8.6,5,2,4,11.4,3,0,34995,2020-06-29 14:00:04,"2020-06-29 06:52:25"
2020-06-28,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-06-29 14:00:04,"2020-06-29 06:52:26"
2020-06-28,"Šakių r.",4,15,0,0,2,2,0,0,3,1,26698,2020-06-29 14:00:04,"2020-06-29 06:52:26"
2020-06-28,"Panevėžio r.",8,22.6,0,0,5,3,0,0,7,1,35324,2020-06-29 14:00:04,"2020-06-29 06:52:27"
2020-06-28,"Trakų r.",6,18.4,1,3.1,6,0,1,3.1,5,0,32546,2020-06-29 14:00:04,"2020-06-29 06:52:28"
2020-06-28,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-29 14:00:04,"2020-06-29 06:52:28"
2020-06-28,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-06-29 14:00:04,"2020-06-29 06:52:29"
2020-06-28,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-06-29 14:00:04,"2020-06-29 06:52:30"
2020-06-28,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-29 14:00:04,"2020-06-29 06:52:31"
2020-06-28,"Šalčininkų r.",14,45.9,1,3.3,5,9,3,9.8,11,0,30520,2020-06-29 14:00:04,"2020-06-29 06:52:31"
2020-06-28,"Vilniaus r.",288,287.5,5,5,103,185,49,48.9,234,3,100158,2020-06-29 14:00:04,"2020-06-29 06:52:32"
2020-06-28,"Švenčionių r.",11,48,0,0,7,4,1,4.4,10,0,22932,2020-06-29 14:00:04,"2020-06-29 06:52:33"
2020-06-28,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-29 14:00:04,"2020-06-29 06:52:34"
2020-06-28,"Kėdainių r.",3,6.6,2,4.4,0,3,2,4.4,1,0,45285,2020-06-29 14:00:04,"2020-06-29 06:52:35"
2020-06-28,"Ukmergės r.",88,262.9,0,0,28,60,0,0,79,9,33471,2020-06-29 14:00:04,"2020-06-29 06:52:36"
2020-06-28,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-29 14:00:04,"2020-06-29 06:52:36"
2020-06-28,"Širvintų r.",19,126,3,19.9,11,8,12,79.6,6,0,15076,2020-06-29 14:00:04,"2020-06-29 06:52:37"
2020-06-28,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-06-29 14:00:04,"2020-06-29 06:52:38"
2020-06-28,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-29 14:00:04,"2020-06-29 06:52:39"
2020-06-28,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-29 14:00:04,"2020-06-29 06:52:40"
2020-06-28,"Tauragės r.",9,23.8,0,0,5,4,0,0,9,0,37805,2020-06-29 14:00:04,"2020-06-29 06:52:40"
2020-06-28,"Lazdijų r.",5,27.3,0,0,2,3,0,0,5,0,18331,2020-06-29 14:00:04,"2020-06-29 06:52:41"
2020-06-28,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-29 14:00:04,"2020-06-29 06:52:42"
2020-06-28,"Elektrėnų",7,29.2,0,0,2,5,3,12.5,4,0,23992,2020-06-29 14:00:04,"2020-06-29 06:52:43"
2020-06-28,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-29 14:00:04,"2020-06-29 06:52:43"
2020-06-28,"Mažeikių r.",7,13.7,0,0,4,3,0,0,6,1,51067,2020-06-29 14:00:04,"2020-06-29 06:52:44"
2020-06-28,"Ignalinos r.",5,34.6,0,0,1,4,0,0,5,0,14433,2020-06-29 14:00:04,"2020-06-29 06:52:45"
2020-06-28,"Telšių r.",11,28,0,0,6,5,1,2.5,8,2,39317,2020-06-29 14:00:04,"2020-06-29 06:52:46"
2020-06-28,"Plungės r.",8,24.3,0,0,5,3,1,3,7,0,32987,2020-06-29 14:00:04,"2020-06-29 06:52:47"
2020-06-28,"Kretingos r.",60,160.3,0,0,22,38,0,0,57,3,37427,2020-06-29 14:00:04,"2020-06-29 06:52:47"
2020-06-28,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-29 14:00:04,"2020-06-29 06:52:48"
2020-06-28,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-29 14:00:04,"2020-06-29 06:52:49"
2020-06-28,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-29 14:00:04,"2020-06-29 06:52:50"
2020-06-28,"Vilniaus m.",498,88.6,24,4.3,219,279,109,19.4,364,20,562030,2020-06-29 14:00:04,"2020-06-29 06:52:51"
2020-06-28,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-29 14:00:04,"2020-06-29 06:52:52"
2020-06-28,"Klaipėdos m.",278,186.4,1,0.7,93,185,11,7.4,249,18,149157,2020-06-29 14:00:04,"2020-06-29 06:52:53"
2020-06-28,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-29 14:00:04,"2020-06-29 06:52:54"
2020-06-28,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-29 14:00:04,"2020-06-29 06:52:54"
2020-06-28,"Panevėžio m.",22,25.6,0,0,13,9,1,1.2,20,1,85878,2020-06-29 14:00:04,"2020-06-29 06:52:55"
2020-06-28,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-29 14:00:04,"2020-06-29 06:52:56"
2020-06-28,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-29 14:00:04,"2020-06-29 06:52:56"
2020-06-28,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-29 14:00:04,"2020-06-29 06:52:56"
2020-06-28,"Kita",0,0,0,0,0,0,0,0,0,0,0,2020-06-29 14:00:04,"2020-06-29 06:56:09"
2020-06-29,"Utenos r.",6,16.1,0,0,3,3,1,2.7,5,0,37179,2020-06-30 21:54:36,"2020-06-30 06:52:08"
2020-06-29,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-06-30 21:54:36,"2020-06-30 06:52:09"
2020-06-29,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-06-30 21:54:36,"2020-06-30 06:52:10"
2020-06-29,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-06-30 21:54:36,"2020-06-30 06:52:10"
2020-06-29,"Jonavos r.",13,31.6,0,0,3,10,4,9.7,9,0,41163,2020-06-30 21:54:36,"2020-06-30 06:52:11"
2020-06-29,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-06-30 21:54:36,"2020-06-30 06:52:12"
2020-06-29,"Marijampolės",76,141.3,1,1.9,32,44,1,1.9,71,4,53772,2020-06-30 21:54:36,"2020-06-30 06:52:13"
2020-06-29,"Kauno m.",104,35.9,0,0,51,53,5,1.7,95,3,289380,2020-06-30 21:54:36,"2020-06-30 06:52:14"
2020-06-29,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-06-30 21:54:36,"2020-06-30 06:52:14"
2020-06-29,"Druskininkų",1,5.2,1,5.2,0,1,1,5.2,0,0,19109,2020-06-30 21:54:36,"2020-06-30 06:52:15"
2020-06-29,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-06-30 21:54:36,"2020-06-30 06:52:16"
2020-06-29,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-06-30 21:54:36,"2020-06-30 06:52:17"
2020-06-29,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-06-30 21:54:36,"2020-06-30 06:52:17"
2020-06-29,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-06-30 21:54:36,"2020-06-30 06:52:18"
2020-06-29,"Klaipėdos r.",60,99.8,1,1.7,28,32,2,3.3,54,4,60139,2020-06-30 21:54:36,"2020-06-30 06:52:19"
2020-06-29,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-06-30 21:54:36,"2020-06-30 06:52:19"
2020-06-29,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-06-30 21:54:36,"2020-06-30 06:52:20"
2020-06-29,"Molėtų r.",4,23.3,1,5.8,2,2,1,5.8,3,0,17153,2020-06-30 21:54:36,"2020-06-30 06:52:21"
2020-06-29,"Radviliškio r.",7,20,3,8.6,5,2,4,11.4,3,0,34995,2020-06-30 21:54:36,"2020-06-30 06:52:22"
2020-06-29,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-06-30 21:54:36,"2020-06-30 06:52:22"
2020-06-29,"Šakių r.",4,15,0,0,2,2,0,0,3,1,26698,2020-06-30 21:54:36,"2020-06-30 06:52:23"
2020-06-29,"Panevėžio r.",8,22.6,0,0,5,3,0,0,7,1,35324,2020-06-30 21:54:36,"2020-06-30 06:52:24"
2020-06-29,"Trakų r.",6,18.4,1,3.1,6,0,1,3.1,5,0,32546,2020-06-30 21:54:36,"2020-06-30 06:52:25"
2020-06-29,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-06-30 21:54:36,"2020-06-30 06:52:25"
2020-06-29,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-06-30 21:54:36,"2020-06-30 06:52:25"
2020-06-29,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-06-30 21:54:36,"2020-06-30 06:52:26"
2020-06-29,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-06-30 21:54:36,"2020-06-30 06:52:27"
2020-06-29,"Šalčininkų r.",14,45.9,1,3.3,5,9,3,9.8,11,0,30520,2020-06-30 21:54:36,"2020-06-30 06:52:28"
2020-06-29,"Vilniaus r.",288,287.5,5,5,103,185,49,48.9,234,3,100158,2020-06-30 21:54:36,"2020-06-30 06:52:29"
2020-06-29,"Švenčionių r.",11,48,0,0,7,4,1,4.4,10,0,22932,2020-06-30 21:54:36,"2020-06-30 06:52:30"
2020-06-29,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-06-30 21:54:36,"2020-06-30 06:52:30"
2020-06-29,"Kėdainių r.",3,6.6,2,4.4,0,3,2,4.4,1,0,45285,2020-06-30 21:54:36,"2020-06-30 06:52:31"
2020-06-29,"Ukmergės r.",88,262.9,0,0,28,60,0,0,79,9,33471,2020-06-30 21:54:36,"2020-06-30 06:52:32"
2020-06-29,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-06-30 21:54:36,"2020-06-30 06:52:33"
2020-06-29,"Širvintų r.",19,126,3,19.9,11,8,12,79.6,6,0,15076,2020-06-30 21:54:36,"2020-06-30 06:52:33"
2020-06-29,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-06-30 21:54:36,"2020-06-30 06:52:34"
2020-06-29,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-06-30 21:54:36,"2020-06-30 06:52:35"
2020-06-29,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-06-30 21:54:36,"2020-06-30 06:52:36"
2020-06-29,"Tauragės r.",9,23.8,0,0,5,4,0,0,9,0,37805,2020-06-30 21:54:36,"2020-06-30 06:52:36"
2020-06-29,"Lazdijų r.",5,27.3,0,0,2,3,0,0,5,0,18331,2020-06-30 21:54:36,"2020-06-30 06:52:37"
2020-06-29,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-06-30 21:54:36,"2020-06-30 06:52:38"
2020-06-29,"Elektrėnų",7,29.2,0,0,2,5,3,12.5,4,0,23992,2020-06-30 21:54:36,"2020-06-30 06:52:39"
2020-06-29,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-06-30 21:54:36,"2020-06-30 06:52:39"
2020-06-29,"Mažeikių r.",7,13.7,0,0,4,3,0,0,6,1,51067,2020-06-30 21:54:36,"2020-06-30 06:52:40"
2020-06-29,"Ignalinos r.",5,34.6,0,0,1,4,0,0,5,0,14433,2020-06-30 21:54:36,"2020-06-30 06:52:41"
2020-06-29,"Telšių r.",11,28,0,0,6,5,1,2.5,8,2,39317,2020-06-30 21:54:36,"2020-06-30 06:52:42"
2020-06-29,"Plungės r.",8,24.3,0,0,5,3,1,3,7,0,32987,2020-06-30 21:54:36,"2020-06-30 06:52:43"
2020-06-29,"Kretingos r.",60,160.3,0,0,22,38,0,0,57,3,37427,2020-06-30 21:54:36,"2020-06-30 06:52:43"
2020-06-29,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-06-30 21:54:36,"2020-06-30 06:52:44"
2020-06-29,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-06-30 21:54:36,"2020-06-30 06:52:45"
2020-06-29,"Raseinių r.",6,19.2,0,0,1,5,0,0,5,1,31225,2020-06-30 21:54:36,"2020-06-30 06:52:46"
2020-06-29,"Vilniaus m.",498,88.6,21,3.7,219,279,108,19.2,365,20,562030,2020-06-30 21:54:36,"2020-06-30 06:52:47"
2020-06-29,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-06-30 21:54:36,"2020-06-30 06:52:48"
2020-06-29,"Klaipėdos m.",278,186.4,1,0.7,93,185,10,6.7,250,18,149157,2020-06-30 21:54:36,"2020-06-30 06:52:49"
2020-06-29,"Visagino",3,16.4,0,0,1,2,0,0,3,0,18250,2020-06-30 21:54:36,"2020-06-30 06:52:50"
2020-06-29,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-06-30 21:54:36,"2020-06-30 06:52:50"
2020-06-29,"Panevėžio m.",22,25.6,0,0,13,9,1,1.2,20,1,85878,2020-06-30 21:54:36,"2020-06-30 06:52:51"
2020-06-29,"Šiaulių m.",14,13.8,0,0,9,5,1,1,12,1,101514,2020-06-30 21:54:36,"2020-06-30 06:52:52"
2020-06-29,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-06-30 21:54:36,"2020-06-30 06:52:52"
2020-06-29,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-06-30 21:54:36,"2020-06-30 06:52:52"
2020-06-29,"Kita",0,0,0,0,0,0,0,0,0,0,0,2020-06-30 21:54:36,"2020-06-30 06:55:51"
2020-06-30,"Utenos r.",6,16.1,0,0,3,3,1,2.7,5,0,37179,2020-07-01 17:20:33,"2020-07-01 06:52:08"
2020-06-30,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-07-01 17:20:33,"2020-07-01 06:52:09"
2020-06-30,"Vilkaviškio r.",7,20.2,0,0,4,3,0,0,6,1,34660,2020-07-01 17:20:33,"2020-07-01 06:52:10"
2020-06-30,"Prienų r.",5,19.4,0,0,3,2,0,0,5,0,25802,2020-07-01 17:20:33,"2020-07-01 06:52:10"
2020-06-30,"Jonavos r.",13,31.6,0,0,3,10,4,9.7,9,0,41163,2020-07-01 17:20:33,"2020-07-01 06:52:11"
2020-06-30,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-07-01 17:20:33,"2020-07-01 06:52:12"
2020-06-30,"Marijampolės",76,141.3,1,1.9,32,44,1,1.9,71,4,53772,2020-07-01 17:20:33,"2020-07-01 06:52:13"
2020-06-30,"Kauno m.",104,35.9,0,0,51,53,3,1,97,3,289380,2020-07-01 17:20:33,"2020-07-01 06:52:14"
2020-06-30,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-07-01 17:20:33,"2020-07-01 06:52:15"
2020-06-30,"Druskininkų",1,5.2,1,5.2,0,1,1,5.2,0,0,19109,2020-07-01 17:20:33,"2020-07-01 06:52:16"
2020-06-30,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-07-01 17:20:33,"2020-07-01 06:52:16"
2020-06-30,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-07-01 17:20:33,"2020-07-01 06:52:17"
2020-06-30,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-07-01 17:20:33,"2020-07-01 06:52:18"
2020-06-30,"Šiaulių r.",11,26.5,0,0,6,5,0,0,10,1,41442,2020-07-01 17:20:33,"2020-07-01 06:52:19"
2020-06-30,"Klaipėdos r.",60,99.8,1,1.7,28,32,2,3.3,54,4,60139,2020-07-01 17:20:33,"2020-07-01 06:52:20"
2020-06-30,"Anykščių r.",6,26,0,0,2,4,0,0,6,0,23034,2020-07-01 17:20:33,"2020-07-01 06:52:20"
2020-06-30,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-07-01 17:20:33,"2020-07-01 06:52:21"
2020-06-30,"Molėtų r.",4,23.3,1,5.8,2,2,1,5.8,3,0,17153,2020-07-01 17:20:33,"2020-07-01 06:52:22"
2020-06-30,"Radviliškio r.",7,20,3,8.6,5,2,4,11.4,3,0,34995,2020-07-01 17:20:33,"2020-07-01 06:52:23"
2020-06-30,"Rokiškio r.",3,10.7,0,0,0,3,0,0,3,0,28070,2020-07-01 17:20:33,"2020-07-01 06:52:24"
2020-06-30,"Šakių r.",4,15,0,0,2,2,0,0,3,1,26698,2020-07-01 17:20:33,"2020-07-01 06:52:25"
2020-06-30,"Panevėžio r.",8,22.6,0,0,5,3,0,0,7,1,35324,2020-07-01 17:20:33,"2020-07-01 06:52:25"
2020-06-30,"Trakų r.",6,18.4,1,3.1,6,0,1,3.1,5,0,32546,2020-07-01 17:20:33,"2020-07-01 06:52:26"
2020-06-30,"Kupiškio r.",1,6.1,0,0,1,0,0,0,1,0,16356,2020-07-01 17:20:33,"2020-07-01 06:52:26"
2020-06-30,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-07-01 17:20:33,"2020-07-01 06:52:27"
2020-06-30,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-07-01 17:20:33,"2020-07-01 06:52:28"
2020-06-30,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-07-01 17:20:33,"2020-07-01 06:52:29"
2020-06-30,"Šalčininkų r.",14,45.9,1,3.3,5,9,3,9.8,11,0,30520,2020-07-01 17:20:33,"2020-07-01 06:52:29"
2020-06-30,"Vilniaus r.",288,287.5,5,5,103,185,47,46.9,236,3,100158,2020-07-01 17:20:33,"2020-07-01 06:52:31"
2020-06-30,"Švenčionių r.",11,48,0,0,7,4,1,4.4,10,0,22932,2020-07-01 17:20:33,"2020-07-01 06:52:31"
2020-06-30,"Zarasų r.",1,6.7,0,0,1,0,0,0,1,0,14916,2020-07-01 17:20:33,"2020-07-01 06:52:32"
2020-06-30,"Kėdainių r.",3,6.6,2,4.4,0,3,2,4.4,1,0,45285,2020-07-01 17:20:33,"2020-07-01 06:52:33"
2020-06-30,"Ukmergės r.",88,262.9,0,0,28,60,0,0,79,9,33471,2020-07-01 17:20:33,"2020-07-01 06:52:34"
2020-06-30,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-07-01 17:20:33,"2020-07-01 06:52:35"
2020-06-30,"Širvintų r.",19,126,3,19.9,11,8,12,79.6,6,0,15076,2020-07-01 17:20:33,"2020-07-01 06:52:36"
2020-06-30,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-07-01 17:20:33,"2020-07-01 06:52:36"
2020-06-30,"Kauno r.",21,21.8,0,0,14,7,0,0,21,0,96441,2020-07-01 17:20:33,"2020-07-01 06:52:37"
2020-06-30,"Šilutės r.",7,18.6,0,0,4,3,0,0,7,0,37637,2020-07-01 17:20:33,"2020-07-01 06:52:38"
2020-06-30,"Tauragės r.",9,23.8,0,0,5,4,0,0,9,0,37805,2020-07-01 17:20:33,"2020-07-01 06:52:39"
