"day","evrk_group_code","evrk_group_title","tests_positive","tests"
2020-09-25,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",0,10
2020-09-25,"492","Krovininis geležinkelio transportas",1,4
2020-09-25,"493","Kitas keleivinis sausumos transportas",0,9
2020-09-25,"494","Krovininis kelių transportas ir perkraustymo veikla",2,49
2020-09-25,"495","Transportavimas vamzdynais",0,2
2020-09-25,"521","Sandėliavimas ir saugojimas",0,2
2020-09-25,"522","Transportui būdingų paslaugų veikla",0,22
2020-09-25,"530","Pašto ir pasiuntinių (kurjerių) veikla",0,1
2020-09-25,"531","Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla",0,7
2020-09-25,"532","Kita pašto ir pasiuntinių (kurjerių) veikla",0,1
2020-09-25,"550","Apgyvendinimo veikla",0,1
2020-09-25,"551","Viešbučių ir panašių laikinų buveinių veikla",0,5
2020-09-25,"552","Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla",0,1
2020-09-25,"560","Maitinimo ir gėrimų teikimo veikla",0,10
2020-09-25,"561","Restoranų ir pagaminto valgio teikimo veikla",1,31
2020-09-25,"562","Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla",1,12
2020-09-25,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",0,4
2020-09-25,"582","Programinės įrangos leidyba",0,1
2020-09-25,"591","Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",0,3
2020-09-25,"602","Televizijos programų rengimas ir transliavimas",0,1
2020-09-25,"611","Laidinio ryšio paslaugų veikla",1,2
2020-09-25,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",8,48
2020-09-25,"630","Informacinių paslaugų veikla",0,1
2020-09-25,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",3,9
2020-09-25,"639","Kita informacinių paslaugų veikla",0,1
2020-09-25,"641","Piniginis tarpininkavimas",2,25
2020-09-25,"642","Kontroliuojančiųjų bendrovių veikla",0,9
2020-09-25,"643","Trestų, fondų ir panašių finansinių institucijų veikla",0,1
2020-09-25,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",0,5
2020-09-25,"650","Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",0,1
2020-09-25,"651","Draudimas",1,6
2020-09-25,"661","Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",0,3
2020-09-25,"662","Pagalbinė draudimo ir pensijų lėšų kaupimo veikla",0,5
2020-09-25,"663","Fondų valdymo veikla",0,3
2020-09-25,"680","Nekilnojamojo turto operacijos",0,6
2020-09-25,"681","Nuosavo nekilnojamojo turto pirkimas ir pardavimas",0,8
2020-09-25,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,21
2020-09-25,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",1,5
2020-09-25,"690","Teisinė ir apskaitos veikla",0,1
2020-09-25,"691","Teisinė veikla",0,1
2020-09-25,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",1,14
2020-09-25,"701","Pagrindinių buveinių veikla",0,9
2020-09-25,"702","Konsultacinė valdymo veikla",1,31
2020-09-25,"710","Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė",0,1
2020-09-25,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",0,16
2020-09-25,"712","Techninis tikrinimas ir analizė",0,8
2020-09-25,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",0,48
2020-09-25,"731","Reklama",0,12
2020-09-25,"732","Rinkos tyrimas ir viešosios nuomonės apklausa",0,1
2020-09-25,"742","Fotografavimo veikla",0,1
2020-09-25,"743","Vertimo raštu ir žodžiu veikla",0,5
2020-09-25,"749","Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",0,8
2020-09-25,"750","Veterinarinė veikla",0,2
2020-09-25,"770","Nuoma ir išperkamoji nuoma",0,1
2020-09-25,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,5
2020-09-25,"773","Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",0,3
2020-09-25,"780","Įdarbinimo veikla",0,1
2020-09-25,"781","Įdarbinimo agentūrų veikla",0,2
2020-09-25,"782","Laikinojo įdarbinimo agentūrų veikla",1,13
2020-09-25,"783","Kitas darbo jėgos teikimas",0,3
2020-09-25,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",1,4
2020-09-25,"799","Kitų išankstinio užsakymo ir susijusių paslaugų veikla",0,2
2020-09-25,"801","Privati apsauga",2,17
2020-09-25,"802","Apsaugos sistemų paslaugų veikla",1,4
2020-09-25,"812","Valymo veikla",0,20
2020-09-25,"813","Kraštovaizdžio tvarkymas",0,2
2020-09-25,"821","Įstaigų administracinė ir aptarnavimo veikla",0,2
2020-09-25,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,1
2020-09-25,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,4
2020-09-25,"840","Viešasis valdymas ir gynyba; privalomasis socialinis draudimas",0,2
2020-09-25,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",12,124
2020-09-25,"842","Bendruomenei teikiamų paslaugų užtikrinimas",8,192
2020-09-25,"843","Privalomojo (valstybinio) socialinio draudimo veikla",0,3
2020-09-25,"851","Ikimokyklinis ugdymas",5,50
2020-09-25,"852","Pradinis ugdymas",0,12
2020-09-25,"853","Vidurinis ugdymas",12,154
2020-09-25,"854","Aukštasis mokslas",1,117
2020-09-25,"855","Kitas mokymas",1,41
2020-09-25,"856","Švietimui būdingų paslaugų veikla",0,1
2020-09-25,"860","Žmonių sveikatos priežiūros veikla",0,103
2020-09-25,"861","Ligoninių veikla",4,1853
2020-09-25,"862","Medicininės ir odontologinės praktikos veikla",4,707
2020-09-25,"869","Kita žmonių sveikatos priežiūros veikla",2,245
2020-09-25,"871","Stacionarinė slaugos įstaigų veikla",0,12
2020-09-25,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,15
2020-09-25,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",4,176
2020-09-25,"879","Kita stacionarinė globos veikla",3,102
2020-09-25,"880","Nesusijusio su apgyvendinimu socialinio darbo veikla",1,19
2020-09-25,"881","Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla",2,22
2020-09-25,"889","Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",1,7
2020-09-25,"900","Kūrybinė, meninė ir pramogų organizavimo veikla",6,46
2020-09-25,"910","Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",1,6
2020-09-25,"920","Azartinių žaidimų ir lažybų organizavimo veikla",0,1
2020-09-25,"930","Sportinė veikla, pramogų ir poilsio organizavimo veikla",0,3
2020-09-25,"931","Sportinė veikla",0,10
2020-09-25,"932","Pramogų ir poilsio organizavimo veikla",0,4
2020-09-25,"940","Narystės organizacijų veikla",0,1
2020-09-25,"941","Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",0,6
2020-09-25,"942","Profesinių sąjungų veikla",0,1
2020-09-25,"949","Kitų narystės organizacijų veikla",0,32
2020-09-25,"951","Kompiuterių ir ryšių įrangos remontas",0,2
2020-09-25,"960","Kita asmenų aptarnavimo veikla",0,11
2020-09-26,"011","Vienmečių augalų auginimas",0,4
2020-09-26,"014","Gyvulininkystė",0,2
2020-09-26,"015","Mišrusis žemės ūkis",0,1
2020-09-26,"016","Žemės ūkiui būdingų paslaugų ir derliaus apdorojimo veikla",0,1
2020-09-26,"020","Miškininkystė ir medienos ruoša",0,2
2020-09-26,"021","Miško medžių auginimas ir kita miškininkystės veikla",0,2
2020-09-26,"022","Medienos ruoša",0,4
2020-09-26,"024","Miškininkystei būdingų paslaugų veikla",0,1
2020-09-26,"081","Akmens, smėlio ir molio karjerų eksploatavimas",0,1
2020-09-26,"089","Niekur kitur nepriskirta kasyba ir karjerų eksploatavimas",0,2
2020-09-26,"100","Maisto produktų gamyba",0,1
2020-09-26,"101","Mėsos perdirbimas ir konservavimas ir mėsos produktų gamyba",0,7
2020-09-26,"105","Pieno produktų gamyba",4,9
2020-09-26,"106","Grūdų malimo produktų, krakmolo ir krakmolo produktų gamyba",0,4
2020-09-26,"107","Kepyklos ir miltinių produktų gamyba",0,5
2020-09-26,"108","Kitų maisto produktų gamyba",0,2
2020-09-26,"110","Gėrimų gamyba",1,1
2020-09-26,"131","Tekstilės pluoštų paruošimas ir verpimas",0,1
2020-09-26,"132","Tekstilės audimas",0,1
2020-09-26,"133","Tekstilės apdaila",0,1
2020-09-26,"139","Kitų tekstilės gaminių ir dirbinių gamyba",2,17
2020-09-26,"141","Drabužių, išskyrus kailinius drabužius, siuvimas (gamyba)",0,2
2020-09-26,"161","Medienos pjaustymas ir obliavimas",0,1
2020-09-26,"162","Gaminių ir dirbinių iš medienos, kamštienos, šiaudų ir pynimo medžiagų gamyba",3,11
2020-09-26,"172","Popieriaus ir kartoninių gaminių gamyba",0,1
2020-09-26,"181","Spausdinimas ir su spausdinimu susijusios paslaugos",1,7
2020-09-26,"201","Pagrindinių chemikalų, trąšų ir azoto junginių, pirminių plastikų ir pirminio sintetinio kaučiuko gamyba",0,2
2020-09-26,"205","Kitų cheminių medžiagų gamyba",0,2
2020-09-26,"212","Farmacinių preparatų gamyba",0,1
2020-09-26,"221","Guminių gaminių gamyba",0,1
2020-09-26,"222","Plastikinių gaminių gamyba",0,16
2020-09-26,"231","Stiklo ir stiklo gaminių bei dirbinių gamyba",0,1
2020-09-26,"236","Betono, cemento ir gipso gaminių bei dirbinių gamyba",0,2
2020-09-26,"250","Metalo gaminių, išskyrus mašinas ir įrenginius, gamyba",0,1
2020-09-26,"251","Konstrukcinių metalo gaminių gamyba",1,9
2020-09-26,"255","Metalo kalimas, presavimas, štampavimas ir profiliavimas; miltelių metalurgija",0,6
2020-09-26,"259","Kitų metalo gaminių gamyba",0,2
2020-09-26,"261","Elektroninių komponentų ir plokščių gamyba",0,4
2020-09-26,"265","Matavimo, bandymo, navigacinės ir kontrolės įrangos gamyba; įvairių tipų laikrodžių gamyba",0,1
2020-09-26,"273","Laidų ir instaliacijos įtaisų gamyba",0,2
2020-09-26,"282","Kitų bendrosios paskirties mašinų ir įrangos gamyba",0,2
2020-09-26,"292","Variklinių transporto priemonių kėbulų gamyba; priekabų ir puspriekabių gamyba",0,2
2020-09-26,"293","Variklinių transporto priemonių dalių ir pagalbinių reikmenų gamyba",0,3
2020-09-26,"302","Geležinkelio lokomotyvų bei riedmenų gamyba",0,3
2020-09-26,"310","Baldų gamyba",0,26
2020-09-26,"321","Papuošalų, juvelyrinių, bižuterijos ir panašių dirbinių gamyba",0,1
2020-09-26,"325","Medicinos ir odontologijos prietaisų, instrumentų ir reikmenų gamyba",0,11
2020-09-26,"329","Niekur kitur nepriskirta gamyba",0,1
2020-09-26,"331","Metalo gaminių, mašinų ir įrangos remontas",2,9
2020-09-26,"332","Pramoninių mašinų ir įrangos įrengimas",1,7
2020-09-26,"351","Elektros energijos gamyba, perdavimas ir paskirstymas",1,44
2020-09-26,"352","Dujų gamyba; dujinio kuro paskirstymas dujotiekiais",3,3
2020-09-26,"353","Garo tiekimas ir oro kondicionavimas",0,3
2020-09-26,"360","Vandens surinkimas, valymas ir tiekimas",0,4
2020-09-26,"381","Atliekų surinkimas",0,7
2020-09-26,"382","Atliekų tvarkymas ir šalinimas",0,2
2020-09-26,"383","Medžiagų atgavimas",0,1
2020-09-26,"410","Pastatų statyba",0,3
2020-09-26,"411","Statybų plėtra",0,1
2020-09-26,"412","Gyvenamųjų ir negyvenamųjų pastatų statyba",1,15
2020-09-26,"420","Inžinerinių statinių statyba",1,4
2020-09-26,"421","Kelių ir geležinkelių tiesimas",0,6
2020-09-26,"429","Kitų inžinerinių statinių statyba",0,1
2020-09-26,"431","Statinių nugriovimas ir statybvietės paruošimas",0,1
2020-09-26,"432","Elektros, vandentiekio ir kitos įrangos įrengimas",0,9
2020-09-26,"433","Statybos baigimas ir apdaila",0,3
2020-09-26,"439","Kita specializuota statybos veikla",0,7
2020-09-26,"451","Variklinių transporto priemonių pardavimas",1,9
2020-09-26,"452","Variklinių transporto priemonių techninė priežiūra ir remontas",0,4
2020-09-26,"453","Variklinių transporto priemonių atsarginių dalių ir pagalbinių reikmenų pardavimas",1,10
2020-09-26,"460","Didmeninė prekyba, išskyrus prekybą variklinėmis transporto priemonėmis ir motociklais",0,1
2020-09-26,"461","Didmeninė prekyba už atlygį ar pagal sutartį",1,5
2020-09-26,"462","Žemės ūkio žaliavų ir gyvų gyvulių didmeninė prekyba",1,5
2020-09-26,"463","Maisto produktų, gėrimų, tabako ir jo gaminių didmeninė prekyba",2,10
2020-09-26,"464","Namų ūkio reikmenų didmeninė prekyba",1,13
2020-09-26,"465","Informacijos ir ryšių technologijų (IRT) įrangos didmeninė prekyba",0,5
2020-09-26,"466","Kitų mašinų, įrangos ir reikmenų didmeninė prekyba",2,8
2020-09-26,"467","Kita specializuota didmeninė prekyba",0,17
2020-09-26,"469","Nespecializuota didmeninė prekyba",0,4
2020-09-26,"470","Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",0,5
2020-09-26,"471","Mažmeninė prekyba nespecializuotose parduotuvėse",3,35
2020-09-26,"472","Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",0,4
2020-09-26,"473","Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse",1,8
2020-09-26,"474","Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse",0,1
2020-09-26,"475","Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse",1,12
2020-09-26,"476","Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse",0,2
2020-09-26,"477","Kitų prekių mažmeninė prekyba specializuotose parduotuvėse",3,29
2020-09-26,"478","Mažmeninė prekyba kioskuose ir prekyvietėse",0,2
2020-09-26,"479","Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",0,10
2020-09-26,"492","Krovininis geležinkelio transportas",0,1
2020-09-26,"493","Kitas keleivinis sausumos transportas",0,6
2020-09-26,"494","Krovininis kelių transportas ir perkraustymo veikla",2,25
2020-09-26,"495","Transportavimas vamzdynais",0,1
2020-09-26,"503","Vidaus vandenų keleivinis transportas",0,1
2020-09-26,"520","Sandėliavimas ir transportui būdingų paslaugų veikla",0,2
2020-09-26,"521","Sandėliavimas ir saugojimas",0,1
2020-09-26,"522","Transportui būdingų paslaugų veikla",3,16
2020-09-26,"531","Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla",0,2
2020-09-26,"551","Viešbučių ir panašių laikinų buveinių veikla",0,6
2020-09-26,"552","Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla",0,1
2020-09-26,"559","Kita apgyvendinimo veikla",0,2
2020-09-26,"561","Restoranų ir pagaminto valgio teikimo veikla",2,19
2020-09-26,"562","Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla",0,14
2020-09-26,"581","Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",0,4
2020-09-26,"602","Televizijos programų rengimas ir transliavimas",0,1
2020-09-26,"611","Laidinio ryšio paslaugų veikla",0,4
2020-09-26,"612","Belaidžio ryšio paslaugų veikla",1,2
2020-09-26,"619","Kitų ryšių paslaugų veikla",0,1
2020-09-26,"620","Kompiuterių programavimo, konsultacinė ir susijusi veikla",2,31
2020-09-26,"631","Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",0,7
2020-09-26,"639","Kita informacinių paslaugų veikla",0,2
2020-09-26,"641","Piniginis tarpininkavimas",1,16
2020-09-26,"642","Kontroliuojančiųjų bendrovių veikla",0,2
2020-09-26,"649","Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",0,3
2020-09-26,"651","Draudimas",1,5
2020-09-26,"661","Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",0,3
2020-09-26,"662","Pagalbinė draudimo ir pensijų lėšų kaupimo veikla",0,3
2020-09-26,"681","Nuosavo nekilnojamojo turto pirkimas ir pardavimas",0,3
2020-09-26,"682","Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas",0,10
2020-09-26,"683","Nekilnojamojo turto operacijos už atlygį arba pagal sutartį",0,6
2020-09-26,"691","Teisinė veikla",0,3
2020-09-26,"692","Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",0,10
2020-09-26,"701","Pagrindinių buveinių veikla",0,3
2020-09-26,"702","Konsultacinė valdymo veikla",3,18
2020-09-26,"711","Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos",0,13
2020-09-26,"712","Techninis tikrinimas ir analizė",0,1
2020-09-26,"720","Moksliniai tyrimai ir taikomoji veikla",0,1
2020-09-26,"721","Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla",1,10
2020-09-26,"722","Socialinių ir humanitarinių mokslų moksliniai tyrimai ir taikomoji veikla",0,1
2020-09-26,"731","Reklama",0,4
2020-09-26,"732","Rinkos tyrimas ir viešosios nuomonės apklausa",0,2
2020-09-26,"741","Specializuota projektavimo veikla",0,2
2020-09-26,"743","Vertimo raštu ir žodžiu veikla",0,1
2020-09-26,"749","Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",0,5
2020-09-26,"750","Veterinarinė veikla",0,1
2020-09-26,"770","Nuoma ir išperkamoji nuoma",0,1
2020-09-26,"771","Variklinių transporto priemonių nuoma ir išperkamoji nuoma",0,1
2020-09-26,"773","Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",0,2
2020-09-26,"782","Laikinojo įdarbinimo agentūrų veikla",0,5
2020-09-26,"783","Kitas darbo jėgos teikimas",0,1
2020-09-26,"791","Kelionių agentūrų ir ekskursijų organizatorių veikla",0,1
2020-09-26,"801","Privati apsauga",1,5
2020-09-26,"811","Kombinuota patalpų funkcionavimo užtikrinimo veikla",0,1
2020-09-26,"812","Valymo veikla",1,8
2020-09-26,"813","Kraštovaizdžio tvarkymas",0,1
2020-09-26,"822","Užsakomųjų informacinių paslaugų centrų veikla",0,5
2020-09-26,"829","Niekur kitur nepriskirta verslui būdingų paslaugų veikla",0,3
2020-09-26,"841","Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika",10,66
2020-09-26,"842","Bendruomenei teikiamų paslaugų užtikrinimas",6,62
2020-09-26,"843","Privalomojo (valstybinio) socialinio draudimo veikla",0,4
2020-09-26,"850","Švietimas",0,1
2020-09-26,"851","Ikimokyklinis ugdymas",3,34
2020-09-26,"852","Pradinis ugdymas",0,6
2020-09-26,"853","Vidurinis ugdymas",12,96
2020-09-26,"854","Aukštasis mokslas",6,51
2020-09-26,"855","Kitas mokymas",0,25
2020-09-26,"856","Švietimui būdingų paslaugų veikla",0,1
2020-09-26,"860","Žmonių sveikatos priežiūros veikla",0,67
2020-09-26,"861","Ligoninių veikla",6,785
2020-09-26,"862","Medicininės ir odontologinės praktikos veikla",4,332
2020-09-26,"869","Kita žmonių sveikatos priežiūros veikla",6,133
2020-09-26,"871","Stacionarinė slaugos įstaigų veikla",0,5
2020-09-26,"872","Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",0,10
2020-09-26,"873","Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla",1,69
