"day","administrative_level_3","0-9","10-19","20-29","30-39","40-49","50-59","60-69","70-79","80+","Nenustatyta","Total"
2021-08-05,"Palangos m.",0,0,5,2,0,0,1,0,0,0,8
2021-08-05,"Panevėžio m.",0,0,9,6,3,3,4,0,2,0,27
2021-08-05,"Panevėžio r.",0,2,0,4,0,2,0,0,0,0,8
2021-08-05,"Pasvalio r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-05,"Plungės r.",1,1,1,2,2,6,0,1,0,0,14
2021-08-05,"Prienų r.",0,0,1,2,0,1,0,0,0,0,4
2021-08-05,"Radviliškio r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-05,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-05,"Rietavo",0,0,0,1,0,0,1,0,0,0,2
2021-08-05,"Rokiškio r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-05,"Skuodo r.",2,0,0,0,2,0,0,0,0,0,4
2021-08-05,"Tauragės r.",0,0,1,0,1,0,0,0,0,0,2
2021-08-05,"Telšių r.",0,3,5,1,0,0,0,0,0,0,9
2021-08-05,"Trakų r.",0,1,0,3,0,4,0,2,0,0,10
2021-08-05,"Ukmergės r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-05,"Utenos r.",1,0,2,1,4,0,1,0,0,0,9
2021-08-05,"Varėnos r.",0,2,0,0,0,0,0,0,1,1,4
2021-08-05,"Vilniaus m.",5,16,36,29,10,11,7,5,2,4,125
2021-08-05,"Vilniaus r.",0,1,2,1,0,3,1,1,0,0,9
2021-08-05,"Visagino m.",0,0,0,0,1,0,1,0,0,0,2
2021-08-05,"Total",14,67,133,129,66,80,34,19,9,15,566
2021-08-05,"Zarasų r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-05,"Šakių r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-05,"Šalčininkų r.",0,0,0,0,2,0,0,1,0,2,5
2021-08-05,"Šiaulių m.",0,3,2,4,5,5,0,1,0,2,22
2021-08-05,"Šiaulių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-05,"Šilalės r.",0,1,1,2,0,0,0,1,0,0,5
2021-08-05,"Šilutės r.",0,3,2,1,3,1,0,0,0,0,10
2021-08-05,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-05,"Švenčionių r.",0,0,1,0,1,2,0,0,0,0,4
2021-08-06,"",0,0,0,0,1,0,0,0,0,4,5
2021-08-06,"Akmenės r.",0,2,1,1,0,0,1,0,0,0,5
2021-08-06,"Alytaus m.",0,1,0,1,1,1,2,0,0,0,6
2021-08-06,"Alytaus r.",0,0,1,0,0,0,1,0,0,0,2
2021-08-06,"Biržų r.",1,3,1,1,1,0,0,1,0,0,8
2021-08-06,"Elektrėnų",0,1,0,0,0,0,0,0,0,0,1
2021-08-06,"Ignalinos r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-06,"Jonavos r.",0,0,1,0,0,1,0,0,0,0,2
2021-08-06,"Joniškio r.",0,1,0,0,1,1,0,1,0,0,4
2021-08-06,"Kaišiadorių r.",1,0,1,1,0,2,0,0,0,0,5
2021-08-06,"Kauno m.",3,5,24,10,7,4,2,0,3,1,59
2021-08-06,"Kauno r.",1,0,0,0,0,0,0,0,0,0,1
2021-08-06,"Kelmės r.",0,0,0,0,2,0,0,0,0,0,2
2021-08-06,"Klaipėdos m.",2,4,10,23,10,7,7,1,2,0,66
2021-08-06,"Klaipėdos r.",0,1,3,2,0,0,1,0,1,0,8
2021-08-06,"Kretingos r.",0,2,2,2,2,1,1,0,1,0,11
2021-08-06,"Kupiškio r.",0,0,0,0,0,0,0,1,0,0,1
2021-08-06,"Kėdainių r.",0,1,2,1,1,1,0,0,0,0,6
2021-08-06,"Lazdijų r.",0,0,0,0,0,0,1,1,0,0,2
2021-08-06,"Marijampolės",0,0,0,0,1,1,1,0,0,0,3
2021-08-06,"Mažeikių r.",0,4,0,0,0,1,0,0,0,0,5
2021-08-06,"Neringos",0,0,1,3,0,1,0,0,0,0,5
2021-08-06,"Pagėgių",0,0,0,0,0,1,0,0,0,0,1
2021-08-06,"Palangos m.",1,0,1,1,1,1,1,1,0,0,7
2021-08-06,"Panevėžio m.",0,0,3,0,1,3,1,0,0,0,8
2021-08-06,"Panevėžio r.",0,0,2,0,0,0,0,0,0,0,2
2021-08-06,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-06,"Plungės r.",0,0,3,0,0,3,0,0,0,0,6
2021-08-06,"Prienų r.",0,0,1,0,0,1,0,0,0,0,2
2021-08-06,"Radviliškio r.",0,0,1,1,0,0,0,0,0,0,2
2021-08-06,"Raseinių r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-06,"Rietavo",0,0,0,1,0,0,0,0,0,0,1
2021-08-06,"Rokiškio r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-06,"Skuodo r.",0,1,2,1,4,0,2,2,2,0,14
2021-08-06,"Tauragės r.",0,0,0,2,1,0,0,0,0,0,3
2021-08-06,"Telšių r.",0,1,1,3,0,0,1,0,0,0,6
2021-08-06,"Trakų r.",0,1,1,0,0,0,3,0,0,0,5
2021-08-06,"Ukmergės r.",0,1,1,0,2,0,0,0,0,0,4
2021-08-06,"Utenos r.",0,0,0,1,2,0,0,0,0,0,3
2021-08-06,"Varėnos r.",0,0,0,0,0,0,0,1,0,1,2
2021-08-06,"Vilkaviškio r.",0,0,2,0,0,0,0,0,0,0,2
2021-08-06,"Vilniaus m.",7,18,48,41,17,10,9,4,4,5,163
2021-08-06,"Vilniaus r.",0,2,2,1,1,1,1,1,0,0,9
2021-08-06,"Total",17,54,119,105,62,47,43,15,18,13,493
2021-08-06,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-06,"Šakių r.",0,0,0,1,1,0,0,0,0,0,2
2021-08-06,"Šalčininkų r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-06,"Šiaulių m.",1,3,2,2,5,2,6,0,4,2,27
2021-08-06,"Šiaulių r.",0,2,0,0,0,0,0,0,0,0,2
2021-08-06,"Šilalės r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-06,"Šilutės r.",0,0,1,3,0,1,2,0,0,0,7
2021-08-06,"Širvintų r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-06,"Švenčionių r.",0,0,0,0,0,1,0,1,0,0,2
2021-08-07,"",0,0,0,0,1,0,0,0,0,1,2
2021-08-07,"Akmenės r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-07,"Alytaus m.",2,0,0,2,1,1,1,1,1,0,9
2021-08-07,"Alytaus r.",0,0,0,0,0,1,1,0,0,0,2
2021-08-07,"Anykščių r.",0,0,0,0,1,0,0,0,0,0,1
2021-08-07,"Biržų r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-07,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Jonavos r.",0,0,0,2,1,0,1,0,0,0,4
2021-08-07,"Joniškio r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-07,"Jurbarko r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-07,"Kaišiadorių r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-07,"Kalvarijos",0,0,0,1,0,0,1,0,0,0,2
2021-08-07,"Kauno m.",4,12,15,20,15,11,3,2,0,1,83
2021-08-07,"Kauno r.",0,0,1,2,3,0,1,0,0,0,7
2021-08-07,"Klaipėdos m.",1,6,17,12,8,6,4,3,3,0,60
2021-08-07,"Klaipėdos r.",0,1,1,4,3,1,0,0,2,0,12
2021-08-07,"Kretingos r.",3,0,4,3,0,0,0,0,0,0,10
2021-08-07,"Kėdainių r.",0,0,0,0,0,1,1,0,0,0,2
2021-08-07,"Lazdijų r.",1,1,0,0,0,0,0,0,0,0,2
2021-08-07,"Marijampolės",0,0,0,0,0,1,0,1,0,0,2
2021-08-07,"Mažeikių r.",0,0,0,1,0,1,1,0,0,0,3
2021-08-07,"Molėtų r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-07,"Pakruojo r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-07,"Palangos m.",0,0,0,1,0,1,0,0,0,0,2
2021-08-07,"Panevėžio m.",0,3,2,3,2,2,1,0,1,0,14
2021-08-07,"Panevėžio r.",0,0,1,1,0,0,1,0,1,0,4
2021-08-07,"Pasvalio r.",0,0,0,1,0,1,0,0,0,0,2
2021-08-07,"Plungės r.",0,0,3,3,3,2,0,1,0,0,12
2021-08-07,"Prienų r.",0,0,1,0,1,0,0,0,0,0,2
2021-08-07,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Raseinių r.",0,0,0,4,0,0,0,0,0,0,4
2021-08-07,"Rokiškio r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-07,"Skuodo r.",0,0,0,0,0,3,1,0,0,0,4
2021-08-07,"Tauragės r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Telšių r.",0,2,0,0,1,0,0,0,0,0,3
2021-08-07,"Ukmergės r.",0,0,0,0,0,0,0,1,0,0,1
2021-08-07,"Utenos r.",0,3,0,0,0,0,0,0,0,0,3
2021-08-07,"Vilkaviškio r.",0,0,0,0,3,1,0,0,0,0,4
2021-08-07,"Vilniaus m.",4,25,23,21,14,13,7,3,0,8,118
2021-08-07,"Vilniaus r.",0,2,1,2,1,1,2,1,0,0,10
2021-08-07,"Visagino m.",0,0,0,0,0,0,1,0,0,0,1
2021-08-07,"Total",15,60,75,94,65,52,28,13,10,11,423
2021-08-07,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Šalčininkų r.",0,0,0,0,2,0,0,0,1,0,3
2021-08-07,"Šiaulių m.",0,4,1,3,3,2,0,0,0,0,13
2021-08-07,"Šiaulių r.",0,0,0,1,0,1,0,0,0,0,2
2021-08-07,"Šilalės r.",0,0,3,1,0,1,0,0,0,0,5
2021-08-07,"Šilutės r.",0,0,0,4,2,0,0,0,0,0,6
2021-08-07,"Širvintų r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-07,"Švenčionių r.",0,0,0,0,0,0,0,0,0,1,1
2021-08-08,"",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Akmenės r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Alytaus m.",0,0,0,0,0,1,1,3,0,0,5
2021-08-08,"Alytaus r.",0,0,0,0,1,0,0,0,0,0,1
2021-08-08,"Anykščių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Elektrėnų",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Jonavos r.",0,0,0,1,1,0,0,0,0,0,2
2021-08-08,"Kaišiadorių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Kauno m.",1,7,13,14,9,3,4,1,2,0,54
2021-08-08,"Kauno r.",0,1,1,5,1,1,1,0,0,0,10
2021-08-08,"Kazlų Rūdos",0,0,0,0,1,0,0,0,0,0,1
2021-08-08,"Klaipėdos m.",0,2,7,10,12,2,10,0,1,0,44
2021-08-08,"Klaipėdos r.",0,0,0,1,1,1,0,0,0,0,3
2021-08-08,"Kretingos r.",1,1,1,0,0,0,1,0,0,0,4
2021-08-08,"Kupiškio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Kėdainių r.",1,0,0,1,0,0,0,0,0,0,2
2021-08-08,"Lazdijų r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-08,"Marijampolės",0,0,0,0,0,3,1,1,1,0,6
2021-08-08,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Palangos m.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Panevėžio m.",0,2,0,1,1,1,0,0,0,0,5
2021-08-08,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Plungės r.",0,0,0,0,1,0,0,0,1,0,2
2021-08-08,"Prienų r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-08,"Radviliškio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Raseinių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Skuodo r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-08,"Tauragės r.",0,0,0,1,0,0,0,1,0,0,2
2021-08-08,"Telšių r.",0,0,0,0,2,0,0,0,0,0,2
2021-08-08,"Trakų r.",0,0,0,0,1,0,0,0,0,0,1
2021-08-08,"Utenos r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Vilkaviškio r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-08,"Vilniaus m.",1,22,41,30,17,15,7,4,4,5,146
2021-08-08,"Vilniaus r.",0,3,0,3,2,1,2,0,0,0,11
2021-08-08,"Total",4,40,64,68,51,30,29,10,11,6,313
2021-08-08,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Šakių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-08,"Šiaulių m.",0,0,0,1,1,0,1,0,0,1,4
2021-08-08,"Šiaulių r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-08,"Šilalės r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-08,"Šilutės r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-08,"Širvintų r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-09,"",0,0,0,1,0,0,0,0,0,3,4
2021-08-09,"Akmenės r.",0,0,0,2,0,0,0,0,0,0,2
2021-08-09,"Alytaus m.",0,0,0,1,1,0,1,3,0,0,6
2021-08-09,"Alytaus r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-09,"Anykščių r.",0,0,2,0,0,1,0,0,0,0,3
2021-08-09,"Biržų r.",0,1,0,0,0,0,0,0,1,0,2
2021-08-09,"Druskininkų",0,0,0,0,0,0,0,0,0,0,0
2021-08-09,"Ignalinos r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-09,"Jonavos r.",0,0,0,1,0,0,0,1,0,0,2
2021-08-09,"Joniškio r.",0,1,3,1,1,0,0,0,0,0,6
2021-08-09,"Jurbarko r.",0,0,0,0,3,0,1,0,0,0,4
2021-08-09,"Kalvarijos",0,0,0,0,1,0,0,0,0,0,1
2021-08-09,"Kauno m.",2,3,18,9,11,1,6,0,2,1,53
2021-08-09,"Kauno r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-09,"Kazlų Rūdos",0,0,1,0,0,1,0,0,0,0,2
2021-08-09,"Kelmės r.",0,1,0,1,0,0,0,0,0,0,2
2021-08-09,"Klaipėdos m.",7,9,12,26,7,8,7,1,1,0,78
2021-08-09,"Klaipėdos r.",2,2,3,4,1,3,2,2,1,0,20
2021-08-09,"Kretingos r.",0,0,1,1,1,1,1,0,0,0,5
2021-08-09,"Kupiškio r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-09,"Kėdainių r.",0,0,0,0,0,2,0,0,0,0,2
2021-08-09,"Lazdijų r.",0,0,0,0,0,1,0,0,1,0,2
2021-08-09,"Marijampolės",0,0,1,0,0,0,0,0,0,0,1
2021-08-09,"Mažeikių r.",2,2,2,2,0,1,0,0,0,0,9
2021-08-09,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-09,"Palangos m.",2,1,1,1,0,0,2,0,0,0,7
2021-08-09,"Panevėžio m.",1,0,2,2,0,2,0,0,1,0,8
2021-08-09,"Panevėžio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-09,"Pasvalio r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-09,"Plungės r.",0,0,2,1,1,0,3,0,2,0,9
2021-08-09,"Prienų r.",0,3,0,2,1,0,0,0,1,0,7
2021-08-09,"Radviliškio r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-09,"Raseinių r.",0,0,0,1,1,0,1,1,0,0,4
2021-08-09,"Rietavo",0,0,0,0,2,0,0,0,0,0,2
2021-08-09,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-09,"Skuodo r.",0,0,0,1,3,0,2,0,1,0,7
2021-08-09,"Tauragės r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-09,"Telšių r.",0,0,2,1,1,1,0,1,0,0,6
2021-08-09,"Trakų r.",0,0,1,3,0,0,0,1,0,0,5
2021-08-09,"Ukmergės r.",0,0,1,2,0,0,0,1,0,0,4
2021-08-09,"Utenos r.",0,2,1,2,0,0,0,0,0,0,5
2021-08-09,"Varėnos r.",0,0,0,0,0,2,0,0,0,0,2
2021-08-09,"Vilkaviškio r.",0,1,1,1,1,0,0,0,0,0,4
2021-08-09,"Vilniaus m.",7,33,40,33,22,15,8,1,6,6,171
2021-08-09,"Vilniaus r.",1,1,4,4,2,1,2,0,0,0,15
2021-08-09,"Visagino m.",0,0,0,0,0,1,2,0,0,0,3
2021-08-09,"Total",24,68,106,111,73,49,44,14,17,12,518
2021-08-09,"Zarasų r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-09,"Šakių r.",0,2,2,0,1,0,0,1,0,0,6
2021-08-09,"Šalčininkų r.",0,1,0,0,1,0,1,1,0,0,4
2021-08-09,"Šiaulių m.",0,3,1,2,6,4,1,0,0,2,19
2021-08-09,"Šiaulių r.",0,0,0,2,1,1,1,0,0,0,5
2021-08-09,"Šilutės r.",0,0,0,3,3,2,1,0,0,0,9
2021-08-09,"Širvintų r.",0,1,2,0,1,0,0,0,0,0,4
2021-08-09,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Akmenės r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-10,"Alytaus m.",0,1,6,0,1,1,2,0,0,0,11
2021-08-10,"Alytaus r.",0,0,0,1,0,0,0,1,0,0,2
2021-08-10,"Anykščių r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-10,"Biržų r.",0,4,0,3,1,0,1,1,1,0,11
2021-08-10,"Druskininkų",0,0,0,0,1,0,0,0,0,0,1
2021-08-10,"Elektrėnų",0,0,0,0,0,0,0,1,0,0,1
2021-08-10,"Ignalinos r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Jonavos r.",0,3,1,5,2,4,3,0,2,0,20
2021-08-10,"Joniškio r.",0,0,0,0,1,0,0,0,0,0,1
2021-08-10,"Jurbarko r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Kaišiadorių r.",0,1,1,0,0,0,0,2,0,0,4
2021-08-10,"Kalvarijos",0,0,0,0,0,0,0,0,1,0,1
2021-08-10,"Kauno m.",2,19,21,17,13,12,8,3,2,0,97
2021-08-10,"Kauno r.",0,4,2,1,2,3,1,1,1,0,15
2021-08-10,"Kazlų Rūdos",0,0,0,0,1,1,0,0,0,0,2
2021-08-10,"Kelmės r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-10,"Klaipėdos m.",1,7,22,15,8,10,10,0,0,0,73
2021-08-10,"Klaipėdos r.",0,4,3,5,4,5,1,0,0,0,22
2021-08-10,"Kretingos r.",2,1,0,3,4,1,0,0,1,0,12
2021-08-10,"Kupiškio r.",0,0,2,1,0,0,0,0,1,0,4
2021-08-10,"Kėdainių r.",0,2,1,3,0,2,1,0,0,0,9
2021-08-10,"Lazdijų r.",0,1,0,1,0,0,0,0,0,0,2
2021-08-10,"Marijampolės",0,1,2,0,0,0,2,2,0,0,7
2021-08-10,"Mažeikių r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-10,"Molėtų r.",0,0,0,1,1,0,0,0,0,0,2
2021-08-10,"Neringos",0,1,0,0,0,0,0,0,0,0,1
2021-08-10,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Palangos m.",1,1,4,2,1,2,2,0,0,0,13
2021-08-10,"Panevėžio m.",3,2,7,5,4,1,3,1,0,1,27
2021-08-10,"Panevėžio r.",0,0,1,0,2,0,1,1,0,0,5
2021-08-10,"Pasvalio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Plungės r.",0,0,0,4,0,2,1,1,0,0,8
2021-08-10,"Prienų r.",0,1,0,0,0,1,0,0,0,0,2
2021-08-10,"Radviliškio r.",0,1,0,0,0,0,2,0,0,0,3
2021-08-10,"Raseinių r.",0,0,1,2,1,2,0,0,0,0,6
2021-08-10,"Rietavo",0,0,1,1,2,0,0,0,0,0,4
2021-08-10,"Rokiškio r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Skuodo r.",0,4,2,7,3,6,2,0,0,0,24
2021-08-10,"Tauragės r.",0,1,0,0,0,0,0,0,0,0,1
2021-08-10,"Telšių r.",1,2,0,2,1,2,1,1,0,0,10
2021-08-10,"Trakų r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-10,"Utenos r.",0,0,1,1,4,0,0,0,0,0,6
2021-08-10,"Varėnos r.",0,0,2,0,0,0,0,0,0,1,3
2021-08-10,"Vilkaviškio r.",0,0,0,2,0,0,0,0,1,0,3
2021-08-10,"Vilniaus m.",6,32,22,23,16,12,13,5,3,8,140
2021-08-10,"Vilniaus r.",0,0,0,1,3,3,0,1,1,0,9
2021-08-10,"Visagino m.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Total",17,103,107,120,82,77,57,24,17,13,617
2021-08-10,"Zarasų r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-10,"Šakių r.",0,0,0,0,0,2,0,0,0,0,2
2021-08-10,"Šalčininkų r.",0,0,0,1,0,0,0,0,1,0,2
2021-08-10,"Šiaulių m.",0,6,1,3,5,3,3,3,1,2,27
2021-08-10,"Šiaulių r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-10,"Šilalės r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-10,"Šilutės r.",1,2,2,9,1,1,0,0,0,0,16
2021-08-10,"Švenčionių r.",0,0,0,0,0,0,0,0,0,1,1
2021-08-11,"",0,1,1,1,0,0,0,0,0,1,4
2021-08-11,"Akmenės r.",0,0,0,0,1,0,2,0,0,0,3
2021-08-11,"Alytaus m.",0,1,0,2,1,1,1,1,0,0,7
2021-08-11,"Alytaus r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-11,"Anykščių r.",0,0,0,0,0,0,1,0,0,0,1
2021-08-11,"Biržų r.",0,4,1,2,2,5,0,0,0,0,14
2021-08-11,"Druskininkų",0,2,0,0,0,0,1,0,0,0,3
2021-08-11,"Elektrėnų",1,0,0,0,0,0,0,0,0,0,1
2021-08-11,"Ignalinos r.",0,2,2,0,1,1,0,0,0,0,6
2021-08-11,"Jonavos r.",1,0,1,2,3,1,1,0,0,0,9
2021-08-11,"Joniškio r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-11,"Jurbarko r.",0,0,0,0,0,0,0,1,0,0,1
2021-08-11,"Kaišiadorių r.",0,1,1,0,1,0,0,0,0,0,3
2021-08-11,"Kalvarijos",0,0,0,2,0,1,1,0,0,0,4
2021-08-11,"Kauno m.",5,17,18,15,10,11,3,3,2,1,85
2021-08-11,"Kauno r.",0,1,3,2,2,1,0,0,0,0,9
2021-08-11,"Kelmės r.",0,1,1,0,0,1,0,2,0,0,5
2021-08-11,"Klaipėdos m.",2,7,15,17,12,8,4,3,4,2,74
2021-08-11,"Klaipėdos r.",2,7,6,5,8,9,1,2,2,0,42
2021-08-11,"Kretingos r.",0,2,2,4,3,5,3,3,0,0,22
2021-08-11,"Kupiškio r.",0,0,0,1,1,0,0,0,0,0,2
2021-08-11,"Kėdainių r.",0,0,1,1,0,0,0,0,0,0,2
2021-08-11,"Marijampolės",0,0,1,0,1,0,1,0,0,0,3
2021-08-11,"Mažeikių r.",0,0,0,1,0,1,3,0,2,0,7
2021-08-11,"Molėtų r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-11,"Neringos",0,1,0,1,0,0,0,0,0,0,2
2021-08-11,"Pagėgių",0,0,0,0,1,0,0,0,0,0,1
2021-08-11,"Pakruojo r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-11,"Palangos m.",0,1,0,2,4,3,1,0,0,0,11
2021-08-11,"Panevėžio m.",3,0,7,6,3,7,4,0,0,0,30
2021-08-11,"Panevėžio r.",0,1,1,1,1,2,1,0,0,0,7
2021-08-11,"Pasvalio r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-11,"Plungės r.",1,0,0,2,1,1,1,0,0,0,6
2021-08-11,"Prienų r.",0,0,1,1,0,0,1,0,0,0,3
2021-08-11,"Radviliškio r.",0,0,0,0,0,0,1,1,0,0,2
2021-08-11,"Raseinių r.",0,0,1,0,0,0,0,0,1,0,2
2021-08-11,"Rietavo",0,0,0,0,1,0,0,0,1,0,2
2021-08-11,"Rokiškio r.",0,0,0,1,0,0,0,0,0,0,1
2021-08-11,"Skuodo r.",0,1,2,1,0,3,1,0,0,0,8
2021-08-11,"Tauragės r.",0,0,0,1,1,0,2,0,1,0,5
2021-08-11,"Telšių r.",0,4,0,1,3,0,0,0,0,0,8
2021-08-11,"Trakų r.",0,1,0,1,0,1,0,0,0,0,3
2021-08-11,"Utenos r.",0,2,1,0,3,0,0,0,0,0,6
2021-08-11,"Varėnos r.",0,0,0,0,1,1,1,0,0,1,4
2021-08-11,"Vilkaviškio r.",0,0,1,0,1,1,1,0,0,0,4
2021-08-11,"Vilniaus m.",8,29,33,31,21,20,8,2,3,3,158
2021-08-11,"Vilniaus r.",3,2,2,2,2,0,1,1,1,0,14
2021-08-11,"Visagino m.",1,0,2,1,0,1,2,2,1,0,10
2021-08-11,"Total",27,95,111,118,99,97,51,22,21,9,650
2021-08-11,"Zarasų r.",0,0,0,0,0,0,0,1,0,0,1
2021-08-11,"Šakių r.",0,0,1,0,0,0,0,0,0,0,1
2021-08-11,"Šalčininkų r.",0,0,0,0,0,0,0,0,1,0,1
2021-08-11,"Šiaulių m.",0,1,2,4,6,5,3,0,0,1,22
2021-08-11,"Šiaulių r.",0,0,0,3,0,0,0,0,0,0,3
2021-08-11,"Šilalės r.",0,0,0,0,0,1,0,0,0,0,1
2021-08-11,"Šilutės r.",0,5,2,3,4,4,1,0,1,0,20
2021-08-11,"Širvintų r.",0,1,1,0,0,0,0,0,0,0,2
2021-08-11,"Švenčionių r.",0,0,0,0,0,0,0,0,0,0,0
2021-08-12,"",0,0,0,1,0,0,0,0,0,1,2
2021-08-12,"Akmenės r.",2,0,0,0,0,0,0,0,0,0,2
2021-08-12,"Alytaus m.",1,4,3,1,5,0,2,1,2,0,19
2021-08-12,"Alytaus r.",0,0,0,0,1,0,0,0,2,0,3
2021-08-12,"Anykščių r.",0,2,0,1,0,1,0,0,0,0,4
2021-08-12,"Birštono",0,0,0,0,0,0,0,0,0,0,0
2021-08-12,"Biržų r.",1,0,1,1,0,1,2,0,0,0,6
2021-08-12,"Druskininkų",0,0,0,0,1,0,0,0,0,0,1
2021-08-12,"Elektrėnų",0,0,0,0,0,1,0,0,0,0,1
2021-08-12,"Ignalinos r.",0,0,1,0,1,0,1,0,0,0,3
2021-08-12,"Jonavos r.",1,2,1,4,0,3,2,0,1,0,14
2021-08-12,"Jurbarko r.",0,0,0,0,1,1,0,0,0,0,2
2021-08-12,"Kaišiadorių r.",0,0,0,1,0,1,0,0,0,0,2
2021-08-12,"Kalvarijos",0,0,0,1,0,0,0,0,0,0,1
2021-08-12,"Kauno m.",1,17,13,11,20,10,7,2,2,2,85
2021-08-12,"Kauno r.",1,2,2,4,0,0,1,1,0,0,11
2021-08-12,"Kazlų Rūdos",0,0,0,1,0,0,0,0,0,0,1
2021-08-12,"Kelmės r.",0,0,1,0,0,0,0,0,1,0,2
