"administrative_level_2","administrative_level_3","age","age5","age10","sex","population"
"Vilniaus apskr.","Trakų r.","27","25-30","20-30","Moteris",246
"Vilniaus apskr.","Trakų r.","28","25-30","20-30","Moteris",256
"Vilniaus apskr.","Trakų r.","29","25-30","20-30","Moteris",269
"Vilniaus apskr.","Trakų r.","30","30-35","30-40","Moteris",263
"Vilniaus apskr.","Trakų r.","31","30-35","30-40","Moteris",250
"Vilniaus apskr.","Trakų r.","32","30-35","30-40","Moteris",267
"Vilniaus apskr.","Trakų r.","33","30-35","30-40","Moteris",283
"Vilniaus apskr.","Trakų r.","34","30-35","30-40","Moteris",272
"Vilniaus apskr.","Trakų r.","35","35-40","30-40","Moteris",239
"Vilniaus apskr.","Trakų r.","36","35-40","30-40","Moteris",289
"Vilniaus apskr.","Trakų r.","37","35-40","30-40","Moteris",285
"Vilniaus apskr.","Trakų r.","38","35-40","30-40","Moteris",241
"Vilniaus apskr.","Trakų r.","39","35-40","30-40","Moteris",258
"Vilniaus apskr.","Trakų r.","40","40-45","40-50","Moteris",243
"Vilniaus apskr.","Trakų r.","41","40-45","40-50","Moteris",219
"Vilniaus apskr.","Trakų r.","42","40-45","40-50","Moteris",215
"Vilniaus apskr.","Trakų r.","43","40-45","40-50","Moteris",245
"Vilniaus apskr.","Trakų r.","44","40-45","40-50","Moteris",284
"Vilniaus apskr.","Trakų r.","45","45-50","40-50","Moteris",242
"Vilniaus apskr.","Trakų r.","46","45-50","40-50","Moteris",244
"Vilniaus apskr.","Trakų r.","47","45-50","40-50","Moteris",246
"Vilniaus apskr.","Trakų r.","48","45-50","40-50","Moteris",230
"Vilniaus apskr.","Trakų r.","49","45-50","40-50","Moteris",251
"Vilniaus apskr.","Trakų r.","50","50-55","50-60","Moteris",242
"Vilniaus apskr.","Trakų r.","51","50-55","50-60","Moteris",270
"Vilniaus apskr.","Trakų r.","52","50-55","50-60","Moteris",247
"Vilniaus apskr.","Trakų r.","53","50-55","50-60","Moteris",247
"Vilniaus apskr.","Trakų r.","54","50-55","50-60","Moteris",260
"Vilniaus apskr.","Trakų r.","55","55-60","50-60","Moteris",258
"Vilniaus apskr.","Trakų r.","56","55-60","50-60","Moteris",247
"Vilniaus apskr.","Trakų r.","57","55-60","50-60","Moteris",277
"Vilniaus apskr.","Trakų r.","58","55-60","50-60","Moteris",248
"Vilniaus apskr.","Trakų r.","59","55-60","50-60","Moteris",261
"Vilniaus apskr.","Trakų r.","60","60-65","60-70","Moteris",227
"Vilniaus apskr.","Trakų r.","61","60-65","60-70","Moteris",205
"Vilniaus apskr.","Trakų r.","62","60-65","60-70","Moteris",197
"Vilniaus apskr.","Trakų r.","63","60-65","60-70","Moteris",191
"Vilniaus apskr.","Trakų r.","64","60-65","60-70","Moteris",193
"Vilniaus apskr.","Trakų r.","65","65-70","60-70","Moteris",169
"Vilniaus apskr.","Trakų r.","66","65-70","60-70","Moteris",157
"Vilniaus apskr.","Trakų r.","67","65-70","60-70","Moteris",142
"Vilniaus apskr.","Trakų r.","68","65-70","60-70","Moteris",138
"Vilniaus apskr.","Trakų r.","69","65-70","60-70","Moteris",153
"Vilniaus apskr.","Trakų r.","70","70-75","70-80","Moteris",126
"Vilniaus apskr.","Trakų r.","71","70-75","70-80","Moteris",120
"Vilniaus apskr.","Trakų r.","72","70-75","70-80","Moteris",93
"Vilniaus apskr.","Trakų r.","73","70-75","70-80","Moteris",82
"Vilniaus apskr.","Trakų r.","74","70-75","70-80","Moteris",74
"Vilniaus apskr.","Trakų r.","75","75-80","70-80","Moteris",86
"Vilniaus apskr.","Trakų r.","76","75-80","70-80","Moteris",61
"Vilniaus apskr.","Trakų r.","77","75-80","70-80","Moteris",60
"Vilniaus apskr.","Trakų r.","78","75-80","70-80","Moteris",70
"Vilniaus apskr.","Trakų r.","79","75-80","70-80","Moteris",55
"Vilniaus apskr.","Trakų r.","80","80+","80+","Moteris",49
"Vilniaus apskr.","Trakų r.","81","80+","80+","Moteris",55
"Vilniaus apskr.","Trakų r.","82","80+","80+","Moteris",42
"Vilniaus apskr.","Trakų r.","83","80+","80+","Moteris",53
"Vilniaus apskr.","Trakų r.","84","80+","80+","Moteris",50
"Vilniaus apskr.","Trakų r.","85 ir vyresni","80+","80+","Moteris",200
"Vilniaus apskr.","Ukmergės r.","0","0-5","0-10","Moteris",145
"Vilniaus apskr.","Ukmergės r.","1","0-5","0-10","Moteris",131
"Vilniaus apskr.","Ukmergės r.","2","0-5","0-10","Moteris",147
"Vilniaus apskr.","Ukmergės r.","3","0-5","0-10","Moteris",166
"Vilniaus apskr.","Ukmergės r.","4","0-5","0-10","Moteris",169
"Vilniaus apskr.","Ukmergės r.","5","5-10","0-10","Moteris",162
"Vilniaus apskr.","Ukmergės r.","6","5-10","0-10","Moteris",175
"Vilniaus apskr.","Ukmergės r.","7","5-10","0-10","Moteris",148
"Vilniaus apskr.","Ukmergės r.","8","5-10","0-10","Moteris",141
"Vilniaus apskr.","Ukmergės r.","9","5-10","0-10","Moteris",151
"Vilniaus apskr.","Ukmergės r.","10","10-15","10-20","Moteris",132
"Vilniaus apskr.","Ukmergės r.","11","10-15","10-20","Moteris",147
"Vilniaus apskr.","Ukmergės r.","12","10-15","10-20","Moteris",142
"Vilniaus apskr.","Ukmergės r.","13","10-15","10-20","Moteris",145
"Vilniaus apskr.","Ukmergės r.","14","10-15","10-20","Moteris",118
"Vilniaus apskr.","Ukmergės r.","15","15-20","10-20","Moteris",164
"Vilniaus apskr.","Ukmergės r.","16","15-20","10-20","Moteris",149
"Vilniaus apskr.","Ukmergės r.","17","15-20","10-20","Moteris",168
"Vilniaus apskr.","Ukmergės r.","18","15-20","10-20","Moteris",161
"Vilniaus apskr.","Ukmergės r.","19","15-20","10-20","Moteris",175
"Vilniaus apskr.","Ukmergės r.","20","20-25","20-30","Moteris",184
"Vilniaus apskr.","Ukmergės r.","21","20-25","20-30","Moteris",199
"Vilniaus apskr.","Ukmergės r.","22","20-25","20-30","Moteris",191
"Vilniaus apskr.","Ukmergės r.","23","20-25","20-30","Moteris",206
"Vilniaus apskr.","Ukmergės r.","24","20-25","20-30","Moteris",194
"Vilniaus apskr.","Ukmergės r.","25","25-30","20-30","Moteris",217
"Vilniaus apskr.","Ukmergės r.","26","25-30","20-30","Moteris",202
"Vilniaus apskr.","Ukmergės r.","27","25-30","20-30","Moteris",242
"Vilniaus apskr.","Ukmergės r.","28","25-30","20-30","Moteris",229
"Vilniaus apskr.","Ukmergės r.","29","25-30","20-30","Moteris",229
"Vilniaus apskr.","Ukmergės r.","30","30-35","30-40","Moteris",224
"Vilniaus apskr.","Ukmergės r.","31","30-35","30-40","Moteris",186
"Vilniaus apskr.","Ukmergės r.","32","30-35","30-40","Moteris",169
"Vilniaus apskr.","Ukmergės r.","33","30-35","30-40","Moteris",232
"Vilniaus apskr.","Ukmergės r.","34","30-35","30-40","Moteris",190
"Vilniaus apskr.","Ukmergės r.","35","35-40","30-40","Moteris",154
"Vilniaus apskr.","Ukmergės r.","36","35-40","30-40","Moteris",168
"Vilniaus apskr.","Ukmergės r.","37","35-40","30-40","Moteris",143
"Vilniaus apskr.","Ukmergės r.","38","35-40","30-40","Moteris",132
"Vilniaus apskr.","Ukmergės r.","39","35-40","30-40","Moteris",149
"Vilniaus apskr.","Ukmergės r.","40","40-45","40-50","Moteris",153
"Vilniaus apskr.","Ukmergės r.","41","40-45","40-50","Moteris",167
"Vilniaus apskr.","Ukmergės r.","42","40-45","40-50","Moteris",144
"Vilniaus apskr.","Ukmergės r.","43","40-45","40-50","Moteris",185
"Vilniaus apskr.","Ukmergės r.","44","40-45","40-50","Moteris",183
"Vilniaus apskr.","Ukmergės r.","45","45-50","40-50","Moteris",203
"Vilniaus apskr.","Ukmergės r.","46","45-50","40-50","Moteris",175
"Vilniaus apskr.","Ukmergės r.","47","45-50","40-50","Moteris",247
"Vilniaus apskr.","Ukmergės r.","48","45-50","40-50","Moteris",235
"Vilniaus apskr.","Ukmergės r.","49","45-50","40-50","Moteris",247
"Vilniaus apskr.","Ukmergės r.","50","50-55","50-60","Moteris",270
"Vilniaus apskr.","Ukmergės r.","51","50-55","50-60","Moteris",286
"Vilniaus apskr.","Ukmergės r.","52","50-55","50-60","Moteris",276
"Vilniaus apskr.","Ukmergės r.","53","50-55","50-60","Moteris",252
"Vilniaus apskr.","Ukmergės r.","54","50-55","50-60","Moteris",272
"Vilniaus apskr.","Ukmergės r.","55","55-60","50-60","Moteris",271
"Vilniaus apskr.","Ukmergės r.","56","55-60","50-60","Moteris",265
"Vilniaus apskr.","Ukmergės r.","57","55-60","50-60","Moteris",273
"Vilniaus apskr.","Ukmergės r.","58","55-60","50-60","Moteris",241
"Vilniaus apskr.","Ukmergės r.","59","55-60","50-60","Moteris",308
"Vilniaus apskr.","Ukmergės r.","60","60-65","60-70","Moteris",273
"Vilniaus apskr.","Ukmergės r.","61","60-65","60-70","Moteris",260
"Vilniaus apskr.","Ukmergės r.","62","60-65","60-70","Moteris",239
"Vilniaus apskr.","Ukmergės r.","63","60-65","60-70","Moteris",219
"Vilniaus apskr.","Ukmergės r.","64","60-65","60-70","Moteris",210
"Vilniaus apskr.","Ukmergės r.","65","65-70","60-70","Moteris",222
"Vilniaus apskr.","Ukmergės r.","66","65-70","60-70","Moteris",143
"Vilniaus apskr.","Ukmergės r.","67","65-70","60-70","Moteris",146
"Vilniaus apskr.","Ukmergės r.","68","65-70","60-70","Moteris",172
"Vilniaus apskr.","Ukmergės r.","69","65-70","60-70","Moteris",158
"Vilniaus apskr.","Ukmergės r.","70","70-75","70-80","Moteris",154
"Vilniaus apskr.","Ukmergės r.","71","70-75","70-80","Moteris",130
"Vilniaus apskr.","Ukmergės r.","72","70-75","70-80","Moteris",128
"Vilniaus apskr.","Ukmergės r.","73","70-75","70-80","Moteris",99
"Vilniaus apskr.","Ukmergės r.","74","70-75","70-80","Moteris",114
"Vilniaus apskr.","Ukmergės r.","75","75-80","70-80","Moteris",118
"Vilniaus apskr.","Ukmergės r.","76","75-80","70-80","Moteris",103
"Vilniaus apskr.","Ukmergės r.","77","75-80","70-80","Moteris",106
"Vilniaus apskr.","Ukmergės r.","78","75-80","70-80","Moteris",102
"Vilniaus apskr.","Ukmergės r.","79","75-80","70-80","Moteris",104
"Vilniaus apskr.","Ukmergės r.","80","80+","80+","Moteris",95
"Vilniaus apskr.","Ukmergės r.","81","80+","80+","Moteris",94
"Vilniaus apskr.","Ukmergės r.","82","80+","80+","Moteris",62
"Vilniaus apskr.","Ukmergės r.","83","80+","80+","Moteris",58
"Vilniaus apskr.","Ukmergės r.","84","80+","80+","Moteris",66
"Vilniaus apskr.","Ukmergės r.","85 ir vyresni","80+","80+","Moteris",298
"Vilniaus apskr.","Vilniaus m.","0","0-5","0-10","Moteris",3287
"Vilniaus apskr.","Vilniaus m.","1","0-5","0-10","Moteris",3510
"Vilniaus apskr.","Vilniaus m.","2","0-5","0-10","Moteris",3750
"Vilniaus apskr.","Vilniaus m.","3","0-5","0-10","Moteris",3770
"Vilniaus apskr.","Vilniaus m.","4","0-5","0-10","Moteris",3880
"Vilniaus apskr.","Vilniaus m.","5","5-10","0-10","Moteris",3649
"Vilniaus apskr.","Vilniaus m.","6","5-10","0-10","Moteris",3538
"Vilniaus apskr.","Vilniaus m.","7","5-10","0-10","Moteris",3153
"Vilniaus apskr.","Vilniaus m.","8","5-10","0-10","Moteris",3225
"Vilniaus apskr.","Vilniaus m.","9","5-10","0-10","Moteris",3314
"Vilniaus apskr.","Vilniaus m.","10","10-15","10-20","Moteris",3580
"Vilniaus apskr.","Vilniaus m.","11","10-15","10-20","Moteris",3298
"Vilniaus apskr.","Vilniaus m.","12","10-15","10-20","Moteris",2988
"Vilniaus apskr.","Vilniaus m.","13","10-15","10-20","Moteris",2658
"Vilniaus apskr.","Vilniaus m.","14","10-15","10-20","Moteris",2584
"Vilniaus apskr.","Vilniaus m.","15","15-20","10-20","Moteris",2409
"Vilniaus apskr.","Vilniaus m.","16","15-20","10-20","Moteris",2304
"Vilniaus apskr.","Vilniaus m.","17","15-20","10-20","Moteris",2160
"Vilniaus apskr.","Vilniaus m.","18","15-20","10-20","Moteris",2110
"Vilniaus apskr.","Vilniaus m.","19","15-20","10-20","Moteris",2044
"Vilniaus apskr.","Vilniaus m.","20","20-25","20-30","Moteris",2301
"Vilniaus apskr.","Vilniaus m.","21","20-25","20-30","Moteris",2464
"Vilniaus apskr.","Vilniaus m.","22","20-25","20-30","Moteris",2462
"Vilniaus apskr.","Vilniaus m.","23","20-25","20-30","Moteris",2615
"Vilniaus apskr.","Vilniaus m.","24","20-25","20-30","Moteris",2624
"Vilniaus apskr.","Vilniaus m.","25","25-30","20-30","Moteris",2876
"Vilniaus apskr.","Vilniaus m.","26","25-30","20-30","Moteris",2998
"Vilniaus apskr.","Vilniaus m.","27","25-30","20-30","Moteris",3496
"Vilniaus apskr.","Vilniaus m.","28","25-30","20-30","Moteris",3970
"Vilniaus apskr.","Vilniaus m.","29","25-30","20-30","Moteris",5203
"Vilniaus apskr.","Vilniaus m.","30","30-35","30-40","Moteris",5476
"Vilniaus apskr.","Vilniaus m.","31","30-35","30-40","Moteris",5530
"Vilniaus apskr.","Vilniaus m.","32","30-35","30-40","Moteris",5669
"Vilniaus apskr.","Vilniaus m.","33","30-35","30-40","Moteris",5939
"Vilniaus apskr.","Vilniaus m.","34","30-35","30-40","Moteris",6193
"Vilniaus apskr.","Vilniaus m.","35","35-40","30-40","Moteris",6033
"Vilniaus apskr.","Vilniaus m.","36","35-40","30-40","Moteris",6122
"Vilniaus apskr.","Vilniaus m.","37","35-40","30-40","Moteris",5929
"Vilniaus apskr.","Vilniaus m.","38","35-40","30-40","Moteris",5221
"Vilniaus apskr.","Vilniaus m.","39","35-40","30-40","Moteris",4995
"Vilniaus apskr.","Vilniaus m.","40","40-45","40-50","Moteris",4821
"Vilniaus apskr.","Vilniaus m.","41","40-45","40-50","Moteris",4524
"Vilniaus apskr.","Vilniaus m.","42","40-45","40-50","Moteris",4357
"Vilniaus apskr.","Vilniaus m.","43","40-45","40-50","Moteris",4276
"Vilniaus apskr.","Vilniaus m.","44","40-45","40-50","Moteris",4048
"Vilniaus apskr.","Vilniaus m.","45","45-50","40-50","Moteris",3626
"Vilniaus apskr.","Vilniaus m.","46","45-50","40-50","Moteris",3643
"Vilniaus apskr.","Vilniaus m.","47","45-50","40-50","Moteris",3615
"Vilniaus apskr.","Vilniaus m.","48","45-50","40-50","Moteris",3623
"Vilniaus apskr.","Vilniaus m.","49","45-50","40-50","Moteris",3605
"Vilniaus apskr.","Vilniaus m.","50","50-55","50-60","Moteris",3293
"Vilniaus apskr.","Vilniaus m.","51","50-55","50-60","Moteris",3205
"Vilniaus apskr.","Vilniaus m.","52","50-55","50-60","Moteris",3024
"Vilniaus apskr.","Vilniaus m.","53","50-55","50-60","Moteris",2785
"Vilniaus apskr.","Vilniaus m.","54","50-55","50-60","Moteris",2897
"Vilniaus apskr.","Vilniaus m.","55","55-60","50-60","Moteris",2759
"Vilniaus apskr.","Vilniaus m.","56","55-60","50-60","Moteris",2826
"Vilniaus apskr.","Vilniaus m.","57","55-60","50-60","Moteris",2917
"Vilniaus apskr.","Vilniaus m.","58","55-60","50-60","Moteris",2842
"Vilniaus apskr.","Vilniaus m.","59","55-60","50-60","Moteris",3024
"Vilniaus apskr.","Vilniaus m.","60","60-65","60-70","Moteris",2902
"Vilniaus apskr.","Vilniaus m.","61","60-65","60-70","Moteris",2798
"Vilniaus apskr.","Vilniaus m.","62","60-65","60-70","Moteris",2753
"Vilniaus apskr.","Vilniaus m.","63","60-65","60-70","Moteris",2523
"Vilniaus apskr.","Vilniaus m.","64","60-65","60-70","Moteris",2283
"Vilniaus apskr.","Vilniaus m.","65","65-70","60-70","Moteris",2124
"Vilniaus apskr.","Vilniaus m.","66","65-70","60-70","Moteris",2074
"Vilniaus apskr.","Vilniaus m.","67","65-70","60-70","Moteris",1751
"Vilniaus apskr.","Vilniaus m.","68","65-70","60-70","Moteris",1894
"Vilniaus apskr.","Vilniaus m.","69","65-70","60-70","Moteris",1808
"Vilniaus apskr.","Vilniaus m.","70","70-75","70-80","Moteris",1734
"Vilniaus apskr.","Vilniaus m.","71","70-75","70-80","Moteris",1677
"Vilniaus apskr.","Vilniaus m.","72","70-75","70-80","Moteris",1492
"Vilniaus apskr.","Vilniaus m.","73","70-75","70-80","Moteris",1310
"Vilniaus apskr.","Vilniaus m.","74","70-75","70-80","Moteris",1169
"Vilniaus apskr.","Vilniaus m.","75","75-80","70-80","Moteris",1056
"Vilniaus apskr.","Vilniaus m.","76","75-80","70-80","Moteris",961
"Vilniaus apskr.","Vilniaus m.","77","75-80","70-80","Moteris",990
"Vilniaus apskr.","Vilniaus m.","78","75-80","70-80","Moteris",1060
"Vilniaus apskr.","Vilniaus m.","79","75-80","70-80","Moteris",1036
"Vilniaus apskr.","Vilniaus m.","80","80+","80+","Moteris",1052
"Vilniaus apskr.","Vilniaus m.","81","80+","80+","Moteris",982
"Vilniaus apskr.","Vilniaus m.","82","80+","80+","Moteris",949
"Vilniaus apskr.","Vilniaus m.","83","80+","80+","Moteris",788
"Vilniaus apskr.","Vilniaus m.","84","80+","80+","Moteris",712
"Vilniaus apskr.","Vilniaus m.","85 ir vyresni","80+","80+","Moteris",3032
"Vilniaus apskr.","Vilniaus r.","0","0-5","0-10","Moteris",474
"Vilniaus apskr.","Vilniaus r.","1","0-5","0-10","Moteris",438
"Vilniaus apskr.","Vilniaus r.","2","0-5","0-10","Moteris",466
"Vilniaus apskr.","Vilniaus r.","3","0-5","0-10","Moteris",476
"Vilniaus apskr.","Vilniaus r.","4","0-5","0-10","Moteris",507
"Vilniaus apskr.","Vilniaus r.","5","5-10","0-10","Moteris",597
"Vilniaus apskr.","Vilniaus r.","6","5-10","0-10","Moteris",505
"Vilniaus apskr.","Vilniaus r.","7","5-10","0-10","Moteris",539
"Vilniaus apskr.","Vilniaus r.","8","5-10","0-10","Moteris",579
"Vilniaus apskr.","Vilniaus r.","9","5-10","0-10","Moteris",572
"Vilniaus apskr.","Vilniaus r.","10","10-15","10-20","Moteris",650
"Vilniaus apskr.","Vilniaus r.","11","10-15","10-20","Moteris",743
"Vilniaus apskr.","Vilniaus r.","12","10-15","10-20","Moteris",626
"Vilniaus apskr.","Vilniaus r.","13","10-15","10-20","Moteris",617
"Vilniaus apskr.","Vilniaus r.","14","10-15","10-20","Moteris",594
"Vilniaus apskr.","Vilniaus r.","15","15-20","10-20","Moteris",541
"Vilniaus apskr.","Vilniaus r.","16","15-20","10-20","Moteris",567
"Vilniaus apskr.","Vilniaus r.","17","15-20","10-20","Moteris",559
"Vilniaus apskr.","Vilniaus r.","18","15-20","10-20","Moteris",553
"Vilniaus apskr.","Vilniaus r.","19","15-20","10-20","Moteris",595
"Vilniaus apskr.","Vilniaus r.","20","20-25","20-30","Moteris",600
"Vilniaus apskr.","Vilniaus r.","21","20-25","20-30","Moteris",602
"Vilniaus apskr.","Vilniaus r.","22","20-25","20-30","Moteris",568
"Vilniaus apskr.","Vilniaus r.","23","20-25","20-30","Moteris",628
"Vilniaus apskr.","Vilniaus r.","24","20-25","20-30","Moteris",610
"Vilniaus apskr.","Vilniaus r.","25","25-30","20-30","Moteris",606
"Vilniaus apskr.","Vilniaus r.","26","25-30","20-30","Moteris",632
"Vilniaus apskr.","Vilniaus r.","27","25-30","20-30","Moteris",705
"Vilniaus apskr.","Vilniaus r.","28","25-30","20-30","Moteris",745
"Vilniaus apskr.","Vilniaus r.","29","25-30","20-30","Moteris",757
"Vilniaus apskr.","Vilniaus r.","30","30-35","30-40","Moteris",804
"Vilniaus apskr.","Vilniaus r.","31","30-35","30-40","Moteris",773
"Vilniaus apskr.","Vilniaus r.","32","30-35","30-40","Moteris",781
"Vilniaus apskr.","Vilniaus r.","33","30-35","30-40","Moteris",851
"Vilniaus apskr.","Vilniaus r.","34","30-35","30-40","Moteris",820
"Vilniaus apskr.","Vilniaus r.","35","35-40","30-40","Moteris",908
"Vilniaus apskr.","Vilniaus r.","36","35-40","30-40","Moteris",856
"Vilniaus apskr.","Vilniaus r.","37","35-40","30-40","Moteris",875
"Vilniaus apskr.","Vilniaus r.","38","35-40","30-40","Moteris",817
"Vilniaus apskr.","Vilniaus r.","39","35-40","30-40","Moteris",826
"Vilniaus apskr.","Vilniaus r.","40","40-45","40-50","Moteris",845
"Vilniaus apskr.","Vilniaus r.","41","40-45","40-50","Moteris",864
"Vilniaus apskr.","Vilniaus r.","42","40-45","40-50","Moteris",888
"Vilniaus apskr.","Vilniaus r.","43","40-45","40-50","Moteris",852
"Vilniaus apskr.","Vilniaus r.","44","40-45","40-50","Moteris",859
"Vilniaus apskr.","Vilniaus r.","45","45-50","40-50","Moteris",883
"Vilniaus apskr.","Vilniaus r.","46","45-50","40-50","Moteris",837
"Vilniaus apskr.","Vilniaus r.","47","45-50","40-50","Moteris",799
"Vilniaus apskr.","Vilniaus r.","48","45-50","40-50","Moteris",809
"Vilniaus apskr.","Vilniaus r.","49","45-50","40-50","Moteris",853
"Vilniaus apskr.","Vilniaus r.","50","50-55","50-60","Moteris",793
"Vilniaus apskr.","Vilniaus r.","51","50-55","50-60","Moteris",736
"Vilniaus apskr.","Vilniaus r.","52","50-55","50-60","Moteris",778
"Vilniaus apskr.","Vilniaus r.","53","50-55","50-60","Moteris",769
"Vilniaus apskr.","Vilniaus r.","54","50-55","50-60","Moteris",692
"Vilniaus apskr.","Vilniaus r.","55","55-60","50-60","Moteris",714
"Vilniaus apskr.","Vilniaus r.","56","55-60","50-60","Moteris",655
"Vilniaus apskr.","Vilniaus r.","57","55-60","50-60","Moteris",697
"Vilniaus apskr.","Vilniaus r.","58","55-60","50-60","Moteris",745
"Vilniaus apskr.","Vilniaus r.","59","55-60","50-60","Moteris",735
"Vilniaus apskr.","Vilniaus r.","60","60-65","60-70","Moteris",722
