"daily_deaths_all","daily_deaths_def1","daily_deaths_def2","daily_deaths_def3","date","dgn_pos_cum","dgn_pos_day","dgn_prc_cum","dgn_prc_day","dgn_tot_day","municipality_code","municipality_name"
0,0,0,0,2021-08-06,1879,2,6.5,1.1,180,"54","Kelmės r. sav."
2,0,0,0,2021-08-06,5012,8,7.8,2.9,277,"55","Klaipėdos r. sav."
1,0,0,0,2021-08-06,2990,13,6.7,3.2,408,"56","Kretingos r. sav."
0,0,0,0,2021-08-06,1171,2,5.2,2.7,75,"57","Kupiškio r. sav."
0,0,0,0,2021-08-06,1003,0,7.7,0,54,"58","Kazlų Rūdos sav."
0,0,0,0,2021-08-06,1073,3,5.2,3.1,97,"59","Lazdijų r. sav."
2,0,0,0,2021-08-06,3812,4,6.7,1.4,296,"61","Mažeikių r. sav."
0,0,0,0,2021-08-06,1659,0,9.9,0,56,"62","Molėtų r. sav."
3,0,0,0,2021-08-06,370,0,7.3,0,23,"63","Pagėgių sav."
0,0,0,0,2021-08-06,1531,0,7.4,0,74,"65","Pakruojo r. sav."
1,0,0,0,2021-08-06,3140,1,8.6,0.9,106,"66","Panevėžio r. sav."
1,0,0,0,2021-08-06,1514,1,7,0.9,115,"67","Pasvalio r. sav."
1,0,0,0,2021-08-06,2311,7,4.7,3.4,203,"68","Plungės r. sav."
0,0,0,0,2021-08-06,2498,5,7.9,4.3,116,"69","Prienų r. sav."
2,0,0,0,2021-08-06,3022,2,6.5,1.1,179,"71","Radviliškio r. sav."
3,0,0,0,2021-08-06,3398,1,8.3,1,101,"72","Raseinių r. sav."
0,0,0,0,2021-08-06,2174,1,6.6,0.7,148,"73","Rokiškio r. sav."
1,0,0,0,2021-08-06,425,1,6.5,5,20,"74","Rietavo sav."
0,0,0,0,2021-08-06,1436,15,7.6,14.9,101,"75","Skuodo r. sav."
2,1,1,1,2021-08-06,2854,2,7.5,1.1,179,"77","Tauragės r. sav."
0,0,0,0,2021-08-06,3006,7,6,2.8,248,"78","Telšių r. sav."
0,0,0,0,2021-08-06,3875,5,10.5,3.1,161,"79","Trakų r. sav."
0,0,0,0,2021-08-06,4111,4,8.5,2.4,166,"81","Ukmergės r. sav."
2,0,0,0,2021-08-06,3520,6,7.2,2.3,260,"82","Utenos r. sav."
1,0,0,0,2021-08-06,1603,6,7.4,6.5,93,"84","Šakių r. sav."
1,0,0,0,2021-08-06,3647,2,11.2,0.9,211,"85","Šalčininkų r. sav."
1,0,0,0,2021-08-06,2798,4,9.6,3.3,122,"86","Švenčionių r. sav."
0,0,0,0,2021-08-06,1597,2,7.3,1.7,118,"87","Šilalės r. sav."
0,0,0,0,2021-08-06,3175,10,7.8,4.2,237,"88","Šilutės r. sav."
0,0,0,0,2021-08-06,1646,2,7.9,1.8,109,"89","Širvintų r. sav."
0,0,0,0,2021-08-06,2893,0,10,0,106,"91","Šiaulių r. sav."
0,0,0,0,2021-08-06,1398,0,6,0,103,"94","Jurbarko r. sav."
94,2,3,3,2021-08-07,293893,454,6.8,4.5,10094,"00","Lietuva"
0,0,0,0,2021-08-07,7533,9,7,5.6,160,"11","Alytaus m. sav."
0,0,0,0,2021-08-07,179,0,7.5,0,2,"12","Birštono sav."
16,0,0,0,2021-08-07,73799,120,6.3,4.6,2591,"13","Vilniaus m. sav."
1,0,0,0,2021-08-07,1608,0,4.7,0,35,"15","Druskininkų sav."
2,0,0,0,2021-08-07,6423,2,7.6,0.9,222,"18","Marijampolės sav."
11,0,0,0,2021-08-07,32956,84,5.8,5.2,1616,"19","Kauno m. sav."
4,1,1,1,2021-08-07,17306,65,5.9,6.3,1030,"21","Klaipėdos m. sav."
0,0,0,0,2021-08-07,153,0,6.3,0,8,"23","Neringos sav."
0,0,0,0,2021-08-07,1365,3,4.9,15,20,"25","Palangos m. sav."
2,0,0,0,2021-08-07,10764,15,8.8,3.9,386,"27","Panevėžio m. sav."
3,0,0,0,2021-08-07,12129,13,6.1,1.8,716,"29","Šiaulių m. sav."
1,0,0,0,2021-08-07,2422,1,9.1,1.7,58,"30","Visagino sav."
1,0,0,0,2021-08-07,1517,1,6.4,4.3,23,"32","Akmenės r. sav."
0,0,0,0,2021-08-07,2006,2,8.5,5.9,34,"33","Alytaus r. sav."
2,0,0,0,2021-08-07,1715,1,7.5,2.6,39,"34","Anykščių r. sav."
2,0,0,0,2021-08-07,1483,1,5.9,2,49,"36","Biržų r. sav."
0,0,0,0,2021-08-07,1961,0,8.4,0,43,"38","Varėnos r. sav."
1,0,0,0,2021-08-07,2753,4,8.3,6.3,64,"39","Vilkaviškio r. sav."
4,0,0,0,2021-08-07,13021,10,9.2,3.4,294,"41","Vilniaus r. sav."
1,0,0,0,2021-08-07,2597,1,8.5,3.7,27,"42","Elektrėnų sav."
0,0,0,0,2021-08-07,1201,0,7.3,0,3,"43","Zarasų r. sav."
1,0,0,0,2021-08-07,1186,0,7,0,10,"45","Ignalinos r. sav."
2,0,0,0,2021-08-07,3906,5,6.6,4,125,"46","Jonavos r. sav."
2,0,0,0,2021-08-07,1295,1,5.4,5.3,19,"47","Joniškio r. sav."
0,0,0,0,2021-08-07,676,2,7.2,7.1,28,"48","Kalvarijos sav."
1,0,0,0,2021-08-07,2851,1,7.1,1.3,78,"49","Kaišiadorių r. sav."
5,0,0,0,2021-08-07,8112,8,8.4,3,265,"52","Kauno r. sav."
3,0,0,0,2021-08-07,4334,4,8.7,2.8,145,"53","Kėdainių r. sav."
0,0,0,0,2021-08-07,1879,0,6.5,0,29,"54","Kelmės r. sav."
2,0,0,0,2021-08-07,5026,14,7.8,14,100,"55","Klaipėdos r. sav."
2,0,0,0,2021-08-07,3001,11,6.7,11.2,98,"56","Kretingos r. sav."
0,0,0,0,2021-08-07,1171,0,5.2,0,15,"57","Kupiškio r. sav."
0,0,0,0,2021-08-07,1003,0,7.7,0,22,"58","Kazlų Rūdos sav."
0,0,0,0,2021-08-07,1076,3,5.2,4.6,65,"59","Lazdijų r. sav."
1,0,0,0,2021-08-07,3816,4,6.7,2.6,152,"61","Mažeikių r. sav."
0,0,0,0,2021-08-07,1660,1,9.9,5.6,18,"62","Molėtų r. sav."
0,0,0,0,2021-08-07,370,0,7.3,0,16,"63","Pagėgių sav."
0,0,0,0,2021-08-07,1532,1,7.4,2.6,39,"65","Pakruojo r. sav."
0,0,0,0,2021-08-07,3146,6,8.6,7.7,78,"66","Panevėžio r. sav."
1,0,0,0,2021-08-07,1516,2,7,4.9,41,"67","Pasvalio r. sav."
0,0,0,0,2021-08-07,2325,14,4.7,9.9,142,"68","Plungės r. sav."
1,0,0,0,2021-08-07,2500,2,7.9,5.4,37,"69","Prienų r. sav."
2,0,0,0,2021-08-07,3022,0,6.5,0,109,"71","Radviliškio r. sav."
3,0,1,1,2021-08-07,3404,6,8.3,10.7,56,"72","Raseinių r. sav."
0,0,0,0,2021-08-07,2174,0,6.6,0,16,"73","Rokiškio r. sav."
0,0,0,0,2021-08-07,425,0,6.5,0,14,"74","Rietavo sav."
2,1,1,1,2021-08-07,1441,5,7.6,9.1,55,"75","Skuodo r. sav."
1,0,0,0,2021-08-07,2854,0,7.5,0,116,"77","Tauragės r. sav."
2,0,0,0,2021-08-07,3010,4,6,2,202,"78","Telšių r. sav."
0,0,0,0,2021-08-07,3875,0,10.5,0,60,"79","Trakų r. sav."
2,0,0,0,2021-08-07,4112,1,8.5,5,20,"81","Ukmergės r. sav."
2,0,0,0,2021-08-07,3525,5,7.2,12.8,39,"82","Utenos r. sav."
2,0,0,0,2021-08-07,1604,1,7.4,1.5,67,"84","Šakių r. sav."
1,0,0,0,2021-08-07,3650,3,11.2,5.5,55,"85","Šalčininkų r. sav."
2,0,0,0,2021-08-07,2799,1,9.6,3.7,27,"86","Švenčionių r. sav."
0,0,0,0,2021-08-07,1603,6,7.3,9.2,65,"87","Šilalės r. sav."
1,0,0,0,2021-08-07,3183,8,7.8,6.8,117,"88","Šilutės r. sav."
1,0,0,0,2021-08-07,1646,0,7.9,0,11,"89","Širvintų r. sav."
1,0,0,0,2021-08-07,2895,2,10,4.7,43,"91","Šiaulių r. sav."
0,0,0,0,2021-08-07,1399,1,6,1.3,80,"94","Jurbarko r. sav."
103,4,4,4,2021-08-08,294246,353,6.8,5.2,6769,"00","Lietuva"
1,0,0,0,2021-08-08,7538,5,7,6.2,81,"11","Alytaus m. sav."
0,0,0,0,2021-08-08,179,0,7.4,0,4,"12","Birštono sav."
18,0,0,0,2021-08-08,73964,165,6.3,6.5,2541,"13","Vilniaus m. sav."
0,0,0,0,2021-08-08,1608,0,4.7,0,8,"15","Druskininkų sav."
1,0,0,0,2021-08-08,6433,10,7.6,6.8,148,"18","Marijampolės sav."
15,0,0,0,2021-08-08,33013,57,5.8,4.8,1193,"19","Kauno m. sav."
4,0,0,0,2021-08-08,17355,49,5.9,8.2,599,"21","Klaipėdos m. sav."
0,0,0,0,2021-08-08,153,0,6.3,0,0,"23","Neringos sav."
2,0,0,0,2021-08-08,1366,1,4.9,4.8,21,"25","Palangos m. sav."
2,0,0,0,2021-08-08,10770,6,8.8,3.4,178,"27","Panevėžio m. sav."
3,0,0,0,2021-08-08,12140,11,6.1,2.9,374,"29","Šiaulių m. sav."
0,0,0,0,2021-08-08,2422,0,9.1,0,7,"30","Visagino sav."
2,0,0,0,2021-08-08,1517,0,6.4,0,17,"32","Akmenės r. sav."
2,1,1,1,2021-08-08,2006,0,8.5,0,22,"33","Alytaus r. sav."
1,0,0,0,2021-08-08,1715,0,7.5,0,12,"34","Anykščių r. sav."
0,0,0,0,2021-08-08,1483,0,5.9,0,19,"36","Biržų r. sav."
0,0,0,0,2021-08-08,1961,0,8.4,0,10,"38","Varėnos r. sav."
1,0,0,0,2021-08-08,2754,1,8.3,3.7,27,"39","Vilkaviškio r. sav."
1,0,0,0,2021-08-08,13037,16,9.2,5.5,292,"41","Vilniaus r. sav."
2,0,0,0,2021-08-08,2597,0,8.5,0,10,"42","Elektrėnų sav."
1,0,0,0,2021-08-08,1201,0,7.3,0,3,"43","Zarasų r. sav."
0,0,0,0,2021-08-08,1186,0,7,0,6,"45","Ignalinos r. sav."
2,0,0,0,2021-08-08,3907,1,6.6,2.3,43,"46","Jonavos r. sav."
0,0,0,0,2021-08-08,1295,0,5.4,0,12,"47","Joniškio r. sav."
0,0,0,0,2021-08-08,676,0,7.2,0,10,"48","Kalvarijos sav."
3,0,0,0,2021-08-08,2851,0,7.1,0,31,"49","Kaišiadorių r. sav."
4,0,0,0,2021-08-08,8122,10,8.4,6.3,159,"52","Kauno r. sav."
2,0,0,0,2021-08-08,4335,1,8.7,3.2,31,"53","Kėdainių r. sav."
0,0,0,0,2021-08-08,1880,1,6.5,4.5,22,"54","Kelmės r. sav."
0,0,0,0,2021-08-08,5027,1,7.8,1.7,58,"55","Klaipėdos r. sav."
2,1,1,1,2021-08-08,3004,3,6.7,5.3,57,"56","Kretingos r. sav."
1,0,0,0,2021-08-08,1171,0,5.2,0,5,"57","Kupiškio r. sav."
2,0,0,0,2021-08-08,1004,1,7.7,7.1,14,"58","Kazlų Rūdos sav."
1,0,0,0,2021-08-08,1077,1,5.2,6.7,15,"59","Lazdijų r. sav."
0,0,0,0,2021-08-08,3817,1,6.6,1.3,78,"61","Mažeikių r. sav."
0,0,0,0,2021-08-08,1660,0,9.9,0,2,"62","Molėtų r. sav."
0,0,0,0,2021-08-08,370,0,7.3,0,10,"63","Pagėgių sav."
3,0,0,0,2021-08-08,1532,0,7.4,0,9,"65","Pakruojo r. sav."
2,0,0,0,2021-08-08,3146,0,8.6,0,29,"66","Panevėžio r. sav."
0,0,0,0,2021-08-08,1516,0,7,0,6,"67","Pasvalio r. sav."
2,0,0,0,2021-08-08,2327,2,4.7,4.3,47,"68","Plungės r. sav."
2,1,1,1,2021-08-08,2501,1,7.9,2.9,34,"69","Prienų r. sav."
1,0,0,0,2021-08-08,3022,0,6.5,0,22,"71","Radviliškio r. sav."
1,0,0,0,2021-08-08,3404,0,8.3,0,31,"72","Raseinių r. sav."
0,0,0,0,2021-08-08,2174,0,6.6,0,18,"73","Rokiškio r. sav."
0,0,0,0,2021-08-08,425,0,6.5,0,18,"74","Rietavo sav."
1,0,0,0,2021-08-08,1442,1,7.6,8.3,12,"75","Skuodo r. sav."
0,0,0,0,2021-08-08,2856,2,7.5,4.3,46,"77","Tauragės r. sav."
2,1,1,1,2021-08-08,3012,2,6,1.9,107,"78","Telšių r. sav."
3,0,0,0,2021-08-08,3876,1,10.5,2.2,45,"79","Trakų r. sav."
0,0,0,0,2021-08-08,4112,0,8.5,0,34,"81","Ukmergės r. sav."
4,0,0,0,2021-08-08,3525,0,7.2,0,18,"82","Utenos r. sav."
2,0,0,0,2021-08-08,1604,0,7.4,0,17,"84","Šakių r. sav."
0,0,0,0,2021-08-08,3650,0,11.2,0,30,"85","Šalčininkų r. sav."
0,0,0,0,2021-08-08,2799,0,9.6,0,13,"86","Švenčionių r. sav."
1,0,0,0,2021-08-08,1604,1,7.3,5,20,"87","Šilalės r. sav."
4,0,0,0,2021-08-08,3185,2,7.8,6.1,33,"88","Šilutės r. sav."
0,0,0,0,2021-08-08,1646,0,7.9,0,10,"89","Širvintų r. sav."
1,0,0,0,2021-08-08,2895,0,10,0,36,"91","Šiaulių r. sav."
0,0,0,0,2021-08-08,1399,0,6,0,15,"94","Jurbarko r. sav."
105,2,4,5,2021-08-09,294755,509,6.8,3.1,16487,"00","Lietuva"
1,0,0,0,2021-08-09,7544,6,6.9,1.9,309,"11","Alytaus m. sav."
0,0,0,0,2021-08-09,179,0,7.4,0,15,"12","Birštono sav."
19,0,0,0,2021-08-09,74147,183,6.3,4.8,3810,"13","Vilniaus m. sav."
1,0,0,0,2021-08-09,1609,1,4.7,0.8,131,"15","Druskininkų sav."
2,0,0,0,2021-08-09,6434,1,7.5,0.4,254,"18","Marijampolės sav."
6,0,0,0,2021-08-09,33066,53,5.8,2.6,2010,"19","Kauno m. sav."
8,0,0,0,2021-08-09,17429,74,5.9,5.4,1376,"21","Klaipėdos m. sav."
0,0,0,0,2021-08-09,153,0,6.3,0,7,"23","Neringos sav."
0,0,0,0,2021-08-09,1371,5,4.9,3.9,128,"25","Palangos m. sav."
2,1,1,1,2021-08-09,10777,7,8.8,1.9,362,"27","Panevėžio m. sav."
5,0,0,0,2021-08-09,12158,18,6.1,1.2,1477,"29","Šiaulių m. sav."
0,0,0,0,2021-08-09,2425,3,9.1,1.9,160,"30","Visagino sav."
3,0,0,0,2021-08-09,1519,2,6.4,1.7,121,"32","Akmenės r. sav."
3,0,1,1,2021-08-09,2007,1,8.5,1.7,58,"33","Alytaus r. sav."
1,0,0,0,2021-08-09,1717,2,7.4,1.6,122,"34","Anykščių r. sav."
2,0,0,0,2021-08-09,1484,1,5.9,1,97,"36","Biržų r. sav."
2,0,0,0,2021-08-09,1963,2,8.4,2.8,72,"38","Varėnos r. sav."
0,0,0,0,2021-08-09,2758,4,8.3,3,132,"39","Vilkaviškio r. sav."
2,0,0,0,2021-08-09,13055,18,9.2,4.3,421,"41","Vilniaus r. sav."
0,0,0,0,2021-08-09,2597,0,8.5,0,113,"42","Elektrėnų sav."
1,0,0,0,2021-08-09,1203,2,7.3,3,67,"43","Zarasų r. sav."
0,0,0,0,2021-08-09,1187,1,7,1.8,57,"45","Ignalinos r. sav."
2,0,0,0,2021-08-09,3911,4,6.5,1.8,227,"46","Jonavos r. sav."
1,0,0,0,2021-08-09,1301,6,5.4,4.6,131,"47","Joniškio r. sav."
0,0,0,0,2021-08-09,677,1,7.1,2.6,38,"48","Kalvarijos sav."
0,0,0,0,2021-08-09,2851,0,7.1,0,99,"49","Kaišiadorių r. sav."
3,0,0,0,2021-08-09,8126,4,8.3,1.4,295,"52","Kauno r. sav."
2,0,0,0,2021-08-09,4337,2,8.6,1.2,163,"53","Kėdainių r. sav."
2,0,0,0,2021-08-09,1882,2,6.5,1.3,154,"54","Kelmės r. sav."
1,0,1,1,2021-08-09,5046,19,7.8,6.6,290,"55","Klaipėdos r. sav."
4,0,0,1,2021-08-09,3007,3,6.6,1.2,244,"56","Kretingos r. sav."
0,0,0,0,2021-08-09,1172,1,5.2,1.4,72,"57","Kupiškio r. sav."
1,0,0,0,2021-08-09,1006,2,7.7,6.1,33,"58","Kazlų Rūdos sav."
2,1,1,1,2021-08-09,1080,3,5.2,4.8,62,"59","Lazdijų r. sav."
1,0,0,0,2021-08-09,3825,8,6.6,3.7,214,"61","Mažeikių r. sav."
0,0,0,0,2021-08-09,1660,0,9.8,0,74,"62","Molėtų r. sav."
0,0,0,0,2021-08-09,370,0,7.2,0,18,"63","Pagėgių sav."
1,0,0,0,2021-08-09,1532,0,7.3,0,106,"65","Pakruojo r. sav."
1,0,0,0,2021-08-09,3147,1,8.5,1,99,"66","Panevėžio r. sav."
2,0,0,0,2021-08-09,1517,1,6.9,1,101,"67","Pasvalio r. sav."
1,0,0,0,2021-08-09,2331,4,4.7,2.6,151,"68","Plungės r. sav."
1,0,0,0,2021-08-09,2503,2,7.9,1.8,109,"69","Prienų r. sav."
3,0,0,0,2021-08-09,3023,1,6.5,0.5,221,"71","Radviliškio r. sav."
2,0,0,0,2021-08-09,3409,5,8.3,5,101,"72","Raseinių r. sav."
1,0,0,0,2021-08-09,2175,1,6.6,0.8,130,"73","Rokiškio r. sav."
2,0,0,0,2021-08-09,426,1,6.5,4.8,21,"74","Rietavo sav."
1,0,0,0,2021-08-09,1448,6,7.6,5.7,106,"75","Skuodo r. sav."
3,0,0,0,2021-08-09,2857,1,7.5,0.6,169,"77","Tauragės r. sav."
2,0,0,0,2021-08-09,3017,5,5.9,2.3,216,"78","Telšių r. sav."
0,0,0,0,2021-08-09,3876,0,10.4,0,162,"79","Trakų r. sav."
2,0,0,0,2021-08-09,4117,5,8.4,2.6,193,"81","Ukmergės r. sav."
0,0,0,0,2021-08-09,3530,5,7.1,1.9,258,"82","Utenos r. sav."
0,0,0,0,2021-08-09,1614,10,7.4,9.9,101,"84","Šakių r. sav."
1,0,0,0,2021-08-09,3655,5,11.1,4.5,110,"85","Šalčininkų r. sav."
2,0,0,0,2021-08-09,2799,0,9.6,0,98,"86","Švenčionių r. sav."
0,0,0,0,2021-08-09,1605,1,7.3,0.9,110,"87","Šilalės r. sav."
0,0,0,0,2021-08-09,3191,6,7.7,3,199,"88","Šilutės r. sav."
1,0,0,0,2021-08-09,1650,4,7.9,4.1,98,"89","Širvintų r. sav."
1,0,0,0,2021-08-09,2899,4,9.9,2.9,140,"91","Šiaulių r. sav."
1,0,0,0,2021-08-09,1401,2,6,2.7,75,"94","Jurbarko r. sav."
113,4,6,7,2021-08-10,295407,652,6.8,4,16230,"00","Lietuva"
1,0,0,0,2021-08-10,7556,12,6.9,4.2,283,"11","Alytaus m. sav."
0,0,0,0,2021-08-10,179,0,7.4,0,9,"12","Birštono sav."
21,0,1,1,2021-08-10,74292,145,6.3,4,3617,"13","Vilniaus m. sav."
1,0,0,0,2021-08-10,1610,1,4.6,0.6,174,"15","Druskininkų sav."
1,0,0,0,2021-08-10,6441,7,7.5,2.3,310,"18","Marijampolės sav."
13,0,0,0,2021-08-10,33163,97,5.8,4.3,2262,"19","Kauno m. sav."
4,0,0,0,2021-08-10,17503,74,5.9,5.7,1299,"21","Klaipėdos m. sav."
0,0,0,0,2021-08-10,153,0,6.3,0,19,"23","Neringos sav."
0,0,0,0,2021-08-10,1383,12,4.9,7.2,167,"25","Palangos m. sav."
2,0,0,0,2021-08-10,10802,25,8.7,5.6,448,"27","Panevėžio m. sav."
2,0,0,0,2021-08-10,12185,27,6.1,2,1382,"29","Šiaulių m. sav."
2,0,0,0,2021-08-10,2425,0,9.1,0,126,"30","Visagino sav."
1,0,0,0,2021-08-10,1519,0,6.4,0,43,"32","Akmenės r. sav."
3,0,0,0,2021-08-10,2010,3,8.4,3.9,76,"33","Alytaus r. sav."
0,0,0,0,2021-08-10,1718,1,7.4,2,49,"34","Anykščių r. sav."
2,0,0,0,2021-08-10,1498,14,5.9,8.3,169,"36","Biržų r. sav."
1,0,0,0,2021-08-10,1967,4,8.4,6.5,62,"38","Varėnos r. sav."
3,0,0,0,2021-08-10,2761,3,8.3,2.4,125,"39","Vilkaviškio r. sav."
3,0,1,1,2021-08-10,13068,13,9.2,3.2,402,"41","Vilniaus r. sav."
1,0,0,0,2021-08-10,2599,2,8.4,2.1,94,"42","Elektrėnų sav."
1,0,0,0,2021-08-10,1204,1,7.3,4.3,23,"43","Zarasų r. sav."
2,0,0,0,2021-08-10,1187,0,7,0,22,"45","Ignalinos r. sav."
1,0,0,0,2021-08-10,3931,20,6.6,8,251,"46","Jonavos r. sav."
0,0,0,0,2021-08-10,1301,0,5.4,0,40,"47","Joniškio r. sav."
1,0,0,0,2021-08-10,678,1,7.1,2.9,34,"48","Kalvarijos sav."
0,0,0,0,2021-08-10,2857,6,7.1,4.3,138,"49","Kaišiadorių r. sav."
2,1,1,1,2021-08-10,8142,16,8.3,4.9,326,"52","Kauno r. sav."
2,0,0,0,2021-08-10,4348,11,8.6,5.9,188,"53","Kėdainių r. sav."
1,0,0,0,2021-08-10,1883,1,6.4,1.3,78,"54","Kelmės r. sav."
1,0,0,0,2021-08-10,5069,23,7.8,8.2,279,"55","Klaipėdos r. sav."
4,0,0,0,2021-08-10,3018,11,6.6,4.1,271,"56","Kretingos r. sav."
3,1,1,1,2021-08-10,1175,3,5.2,4.6,65,"57","Kupiškio r. sav."
2,0,0,0,2021-08-10,1008,2,7.7,4,50,"58","Kazlų Rūdos sav."
1,0,0,0,2021-08-10,1083,3,5.2,3.7,81,"59","Lazdijų r. sav."
3,1,1,1,2021-08-10,3826,1,6.6,0.3,294,"61","Mažeikių r. sav."
1,0,0,0,2021-08-10,1662,2,9.8,5.7,35,"62","Molėtų r. sav."
0,0,0,0,2021-08-10,370,0,7.2,0,28,"63","Pagėgių sav."
1,0,0,0,2021-08-10,1532,0,7.3,0,35,"65","Pakruojo r. sav."
0,0,0,0,2021-08-10,3153,6,8.5,7.8,77,"66","Panevėžio r. sav."
1,0,0,0,2021-08-10,1517,0,6.9,0,75,"67","Pasvalio r. sav."
3,0,0,0,2021-08-10,2342,11,4.7,4.7,236,"68","Plungės r. sav."
1,0,0,0,2021-08-10,2510,7,7.8,5.5,128,"69","Prienų r. sav."
3,0,0,0,2021-08-10,3027,4,6.5,2.1,193,"71","Radviliškio r. sav."
0,0,0,0,2021-08-10,3417,8,8.3,5,159,"72","Raseinių r. sav."
2,0,0,0,2021-08-10,2175,0,6.6,0,124,"73","Rokiškio r. sav."
0,0,0,0,2021-08-10,430,4,6.5,7.4,54,"74","Rietavo sav."
1,1,1,1,2021-08-10,1475,27,7.7,21.8,124,"75","Skuodo r. sav."
2,0,0,0,2021-08-10,2858,1,7.4,0.4,247,"77","Tauragės r. sav."
2,0,0,0,2021-08-10,3024,7,5.9,2.6,270,"78","Telšių r. sav."
1,0,0,0,2021-08-10,3878,2,10.4,2.6,76,"79","Trakų r. sav."
0,0,0,0,2021-08-10,4117,0,8.4,0,72,"81","Ukmergės r. sav."
1,0,0,0,2021-08-10,3536,6,7.1,3.1,191,"82","Utenos r. sav."
1,0,0,0,2021-08-10,1616,2,7.4,2.4,85,"84","Šakių r. sav."
0,0,0,0,2021-08-10,3656,1,11.1,0.5,192,"85","Šalčininkų r. sav."
0,0,0,0,2021-08-10,2802,3,9.5,3.4,87,"86","Švenčionių r. sav."
0,0,0,0,2021-08-10,1608,3,7.2,3.4,88,"87","Šilalės r. sav."
2,0,0,0,2021-08-10,3207,16,7.7,7.3,218,"88","Šilutės r. sav."
0,0,0,0,2021-08-10,1650,0,7.9,0,20,"89","Širvintų r. sav."
3,0,0,0,2021-08-10,2902,3,9.9,3.2,95,"91","Šiaulių r. sav."
3,0,0,1,2021-08-10,1401,0,5.9,0,65,"94","Jurbarko r. sav."
94,2,3,3,2021-08-11,296112,705,6.8,4.4,16170,"00","Lietuva"
3,0,1,1,2021-08-11,7563,7,6.9,2.4,289,"11","Alytaus m. sav."
0,0,0,0,2021-08-11,179,0,7.3,0,11,"12","Birštono sav."
16,0,0,0,2021-08-11,74463,171,6.3,4.7,3668,"13","Vilniaus m. sav."
0,0,0,0,2021-08-11,1613,3,4.6,2.1,144,"15","Druskininkų sav."
4,0,0,0,2021-08-11,6445,4,7.5,1.8,227,"18","Marijampolės sav."
10,0,0,0,2021-08-11,33263,100,5.8,4.8,2080,"19","Kauno m. sav."
5,0,0,0,2021-08-11,17583,80,5.9,6,1334,"21","Klaipėdos m. sav."
0,0,0,0,2021-08-11,158,5,6.4,27.8,18,"23","Neringos sav."
5,0,0,0,2021-08-11,1398,15,4.9,10.9,138,"25","Palangos m. sav."
2,0,0,0,2021-08-11,10833,31,8.7,6.3,490,"27","Panevėžio m. sav."
5,0,0,0,2021-08-11,12206,21,6,1.7,1223,"29","Šiaulių m. sav."
0,0,0,0,2021-08-11,2435,10,9,5.7,174,"30","Visagino sav."
1,0,0,0,2021-08-11,1523,4,6.4,3.9,102,"32","Akmenės r. sav."
2,0,0,0,2021-08-11,2012,2,8.4,3.4,58,"33","Alytaus r. sav."
0,0,0,0,2021-08-11,1720,2,7.4,2,102,"34","Anykščių r. sav."
0,0,0,0,2021-08-11,1513,15,5.9,11.5,130,"36","Biržų r. sav."
2,1,1,1,2021-08-11,1971,4,8.4,5.2,77,"38","Varėnos r. sav."
1,0,0,0,2021-08-11,2766,5,8.3,4,126,"39","Vilkaviškio r. sav."
3,0,0,0,2021-08-11,13082,14,9.2,3.2,434,"41","Vilniaus r. sav."
0,0,0,0,2021-08-11,2600,1,8.4,1.4,71,"42","Elektrėnų sav."
1,0,0,0,2021-08-11,1205,1,7.3,1.7,60,"43","Zarasų r. sav."
0,0,0,0,2021-08-11,1196,9,7,9.5,95,"45","Ignalinos r. sav."
0,0,0,0,2021-08-11,3938,7,6.5,3.2,217,"46","Jonavos r. sav."
1,0,0,0,2021-08-11,1303,2,5.4,1.6,127,"47","Joniškio r. sav."
0,0,0,0,2021-08-11,684,6,7.2,19.4,31,"48","Kalvarijos sav."
1,0,0,0,2021-08-11,2859,2,7.1,1.7,120,"49","Kaišiadorių r. sav."
2,1,1,1,2021-08-11,8150,8,8.3,3.1,261,"52","Kauno r. sav."
2,0,0,0,2021-08-11,4351,3,8.6,1.9,160,"53","Kėdainių r. sav."
0,0,0,0,2021-08-11,1888,5,6.4,2.6,196,"54","Kelmės r. sav."
1,0,0,0,2021-08-11,5106,37,7.8,12.8,288,"55","Klaipėdos r. sav."
2,0,0,0,2021-08-11,3042,24,6.6,7.9,302,"56","Kretingos r. sav."
0,0,0,0,2021-08-11,1177,2,5.2,3.6,55,"57","Kupiškio r. sav."
0,0,0,0,2021-08-11,1008,0,7.7,0,28,"58","Kazlų Rūdos sav."
0,0,0,0,2021-08-11,1083,0,5.2,0,74,"59","Lazdijų r. sav."
1,0,0,0,2021-08-11,3831,5,6.6,1.8,273,"61","Mažeikių r. sav."
3,0,0,0,2021-08-11,1663,1,9.8,2.1,47,"62","Molėtų r. sav."
0,0,0,0,2021-08-11,372,2,7.2,4.4,45,"63","Pagėgių sav."
1,0,0,0,2021-08-11,1534,2,7.3,1.8,110,"65","Pakruojo r. sav."
2,0,0,0,2021-08-11,3161,8,8.5,7.1,112,"66","Panevėžio r. sav."
0,0,0,0,2021-08-11,1518,1,6.9,0.9,114,"67","Pasvalio r. sav."
1,0,0,0,2021-08-11,2348,6,4.7,2.8,211,"68","Plungės r. sav."
2,0,0,0,2021-08-11,2515,5,7.8,3.8,130,"69","Prienų r. sav."
2,0,0,0,2021-08-11,3029,2,6.4,1.3,160,"71","Radviliškio r. sav."
1,0,0,0,2021-08-11,3422,5,8.3,4.9,102,"72","Raseinių r. sav."
